idu,id_adr,type_lien,nb_adr,nb_parc
75112000CP0020,75112_8514_00007,GEO,34,1
75112000BN0020,75112_4075_00042_b,GEO,1,1
75112000CP0020,75112_7411_00023,GEO,34,1
75112000CO0021,75112_vx29ix_00008,GEO,7,1
75112000CS0021,75112_3514_00224,GEO,4,1
75112000ET0019,75112_5467_00083_t,GEO,3,1
75113000BS0053,75113_0232_00007,GEO,7,1
75112000DD0034,75112_2336_00053,GEO,3,1
75114000CS0020,75114_3888_00005,GEO,1,1
75114000CF0006,75114_7681_00006,GEO,17,1
75114000CF0006,75114_0130_00009,GEO,17,1
75114000CF0006,75114_3354_00029,GEO,17,1
75112000CS0021,75112_3514_00226,GEO,4,1
75112000ER0128,75112_0810_00001,GEO,4,1
75112000DD0034,75112_2336_00057,GEO,3,1
75112000CS0011,75112_3514_00212,GEO,1,1
75114000CS0014,75114_3888_00012,GEO,1,1
75114000CS0011,75114_3888_00006,GEO,1,1
75114000CS0018,75114_4808_00006,GEO,2,1
75113000CU0136,75113_3855_00016,GEO,7,1
75113000BJ0061,75113_1786_00020,GEO,10,1
75114000BU0085,75114_5730_00009,GEO,6,1
75112000ET0013,75112_3514_00082,GEO,3,1
75113000BS0053,75113_0232_00003,GEO,7,1
75113000BS0053,75113_0232_00009,GEO,7,1
75114000CF0006,75114_0130_00005,GEO,17,1
75112000ET0013,75112_8714_00024,GEO,3,1
75113000BS0053,75113_2085_00034,GEO,7,1
75114000CI0066,75114_4928_00003,GEO,6,1
75114000CF0006,75114_1333_00124,GEO,17,1
75114000BU0085,75114_5780_00003,GEO,6,1
75113000BJ0061,75113_9847_00003,GEO,10,1
75114000CS0012,75114_3888_00008,GEO,1,1
75112000ET0033,75112_3514_00104,GEO,1,1
75112000ER0128,75112_3514_00056,GEO,4,1
75114000CQ0111,75114_0738_00007,GEO,1,1
75112000EY0055,75112_3514_00192,GEO,1,1
75114000CH0029,75114_1933_00016,GEO,1,1
75113000DQ0015,75113_2858_00014,GEO,1,1
75114000BM0033,75114_0360_00008,GEO,1,1
75112000CS0030,75112_2086_00041,GEO,2,1
75114000CF0006,75114_1333_00126,GEO,17,1
75112000EY0007,75112_3514_00152,GEO,1,1
75114000BU0085,75114_5730_00007_b,GEO,6,1
75113000DQ0030,75113_2858_00009,GEO,1,1
75112000ER0128,75112_0810_00002,GEO,4,1
75114000CH0037,75114_1933_00005,GEO,1,1
75113000BJ0061,75113_9847_00007,GEO,10,1
75113000BJ0061,75113_3365_00003,GEO,10,1
75112000CS0014,75112_3514_00214,GEO,1,1
75114000BK0079,75114_6668_00013,GEO,2,1
75114000CS0140,75114_2794_00077,GEO,2,1
75113000CU0136,75113_0736_00093,GEO,7,1
75113000DQ0011,75113_2876_00002,GEO,2,1
75113000BS0053,75113_0232_00001,GEO,7,1
75114000BU0085,75114_5780_00001,GEO,6,1
75112000EY0094,75112_3514_00156,GEO,1,1
75113000DQ0013,75113_2858_00020,GEO,1,1
75114000CI0066,75114_4063_00098,GEO,6,1
75114000CI0066,75114_4063_00096,GEO,6,1
75112000ER0128,75112_1752_00005,GEO,4,1
75114000CF0006,75114_0130_00007,GEO,17,1
75112000CS0076,75112_3514_00234,GEO,2,1
75113000CU0136,75113_3855_00014,GEO,7,1
75113000CU0136,75113_0736_00095,GEO,7,1
75113000ED0166,75113_pdsxw3_00004,GEO,6,1
75112000CS0021,75112_3514_00228_b,GEO,4,1
75114000CS0140,75114_4808_00011,GEO,2,1
75113000BS0053,75113_0232_00005,GEO,7,1
75112000EY0069,75112_3514_00168,GEO,1,1
75112000ET0019,75112_5467_00085,GEO,3,1
75114000CI0066,75114_4928_00007,GEO,6,1
75112000EN0047,75112_2430_00011_b,GEO,1,1
75114000CF0006,75114_7681_00004,GEO,17,1
75114000CI0066,75114_4928_00009,GEO,6,1
75114000BU0085,75114_5730_00007,GEO,6,1
75114000CF0006,75114_7681_00002,GEO,17,1
75113000DQ0021,75113_2858_00008,GEO,1,1
75112000ET0019,75112_3514_00094,GEO,3,1
75113000BS0053,75113_3796_00149_b,GEO,7,1
75112000CS0021,75112_3514_00228,GEO,4,1
75112000ER0068,75112_3514_00076,GEO,2,1
75113000ED0166,75113_1385_00005,GEO,6,1
75113000BJ0061,75113_9847_00001,GEO,10,1
75114000CS0010,75114_3888_00004,GEO,1,1
75112000EY0100,75112_3514_00154,GEO,1,1
75114000CS0023,75114_3888_00003,GEO,1,1
75114000CF0006,75114_7681_00012,GEO,17,1
75114000BU0085,75114_5780_00002,GEO,6,1
75114000CI0066,75114_4928_00005,GEO,6,1
75112000ER0068,75112_3514_00078,GEO,2,1
75112000EY0004,75112_3514_00146,GEO,1,1
75114000CF0006,75114_0130_00011,GEO,17,1
75113000CU0136,75113_3855_00010,GEO,7,1
75112000EY0003,75112_3514_00144,GEO,1,1
75114000CF0006,75114_0130_00013,GEO,17,1
75113000DQ0034,75113_2858_00013,GEO,1,1
75112000DD0034,75112_2336_00055,GEO,3,1
75112000CS0030,75112_3514_00238_b,GEO,2,1
75112000EY0006,75112_3514_00150,GEO,1,1
75113000CU0136,75113_3855_00012,GEO,7,1
75114000CF0006,75114_7681_00008,GEO,17,1
75113000BJ0061,75113_3365_00001,GEO,10,1
75113000ED0166,75113_1385_00007,GEO,6,1
75114000CF0006,75114_7681_00010,GEO,17,1
75114000BK0079,75114_3223_00014,GEO,2,1
75114000CF0006,75114_3354_00031,GEO,17,1
75114000CF0006,75114_0130_00001,GEO,17,1
75113000CU0136,75113_0736_00091,GEO,7,1
75112000ER0051,75112_3514_00060,GEO,1,1
75114000CF0006,75114_0130_00003,GEO,17,1
75112000CS0076,75112_2086_00015_a,GEO,2,1
75113000BJ0061,75113_7437_00009,GEO,10,1
75113000ED0166,75113_pdsxw3_00005,GEO,6,1
75113000ED0166,75113_pdsxw3_00003,GEO,6,1
75112000ET0013,75112_8714_00022,GEO,3,1
75114000CS0018,75114_3888_00018,GEO,2,1
75112000EY0002,75112_3514_00142,GEO,1,1
75113000BJ0061,75113_9847_00009,GEO,10,1
75113000BJ0061,75113_9847_00005,GEO,10,1
75113000ED0166,75113_1083_00006,GEO,6,1
75113000DQ0011,75113_2858_00022,GEO,2,1
75114000CS0016,75114_3888_00016,GEO,1,1
75113000BJ0061,75113_1786_00018,GEO,10,1
75112000CS0062,75112_3514_00230_a,GEO,1,1
75115000AD0001,75115_5346_00042,GEO,13,1
75115000CY0096,75115_7132_00001,GEO,24,1
75114000DT0003,75114_6398_00020,GEO,27,1
75114000DT0003,75114_6398_00012,GEO,27,1
75115000CT0012,75115_9624_00172,GEO,2,1
75114000DT0003,75114_2236_00008,GEO,27,1
75115000BU0063,75115_4017_00026,GEO,1,1
75114000DS0005,75114_2236_00035,GEO,6,1
75115000CY0096,75115_2460_00027,GEO,24,1
75115000AD0001,75115_5346_00038,GEO,13,1
75115000BU0058,75115_4017_00003,GEO,3,1
75115000CY0096,75115_2460_00023,GEO,24,1
75115000CT0013,75115_9066_00024,GEO,1,1
75115000CY0096,75115_1454_00028,GEO,24,1
75115000BU0087,75115_4017_00032,GEO,2,1
75115000CR0040,75115_0507_00004,GEO,4,1
75114000DT0003,75114_2236_00018,GEO,27,1
75115000CR0140,75115_6539_00002_b,GEO,3,1
75115000DH0021,75115_0110_00014,GEO,2,1
75115000CY0096,75115_1454_00032,GEO,24,1
75115000CY0096,75115_2460_00017,GEO,24,1
75115000AB0057,75115_5346_00026,GEO,3,1
75115000DH0056,75115_4028_00009,GEO,1,1
75115000CR0028,75115_6539_00010,GEO,1,1
75115000CY0096,75115_2460_00025,GEO,24,1
75114000DT0003,75114_2236_00010,GEO,27,1
75115000AD0035,75115_5346_00039,GEO,4,1
75115000CE0008,75115_4016_00003,GEO,2,1
75115000AB0057,75115_8557_00009,GEO,3,1
75115000CE0008,75115_4016_00001,GEO,2,1
75115000CT0019,75115_5456_00017,GEO,4,1
75114000DT0003,75114_6398_00022,GEO,27,1
75115000CT0014,75115_9066_00022,GEO,1,1
75115000BU0062,75115_4017_00020,GEO,1,1
75115000CY0096,75115_7132_00005,GEO,24,1
75114000DT0003,75114_2236_00022,GEO,27,1
75115000BX0039,75115_0291_00011,GEO,9,1
75114000DT0003,75114_6398_00024,GEO,27,1
75115000BO0065,75115_2233_00010,GEO,1,1
75115000BX0033,75115_2460_00004,GEO,3,1
75114000DT0003,75114_2236_00020,GEO,27,1
75115000AD0035,75115_5346_00037,GEO,4,1
75114000DT0003,75114_2236_00016,GEO,27,1
75115000CT0012,75115_9066_00026,GEO,2,1
75114000DS0005,75114_9661_00024,GEO,6,1
75114000DT0003,75114_6398_00004,GEO,27,1
75115000BU0058,75115_4017_00001,GEO,3,1
75114000DT0003,75114_6398_00010,GEO,27,1
75115000CY0008,75115_2460_00005,GEO,2,1
75115000BX0039,75115_2460_00010,GEO,9,1
75115000BX0039,75115_2460_00016,GEO,9,1
75114000DT0003,75114_6398_00028,GEO,27,1
75114000CW0038,75114_7445_00006,GEO,1,1
75115000CY0096,75115_2460_00009,GEO,24,1
75114000DS0005,75114_9661_00026,GEO,6,1
75115000CR0037,75115_6539_00014,GEO,1,1
75115000AD0001,75115_5346_00048,GEO,13,1
75115000CY0096,75115_2460_00011,GEO,24,1
75115000DH0047,75115_4028_00007_b,GEO,1,1
75115000AD0001,75115_3536_00018,GEO,13,1
75115000BU0067,75115_4017_00038,GEO,2,1
75114000DT0003,75114_6398_00008,GEO,27,1
75115000BX0033,75115_2460_00002,GEO,3,1
75115000AD0036,75115_5346_00033,GEO,3,1
75115000AD0001,75115_5346_00044,GEO,13,1
75115000BU0036,75115_1454_00094,GEO,3,1
75115000AD0001,75115_5346_00036,GEO,13,1
75115000BU0087,75115_4017_00030,GEO,2,1
75115000CY0096,75115_7132_00009,GEO,24,1
75115000CY0096,75115_7132_00003,GEO,24,1
75115000CT0019,75115_9066_00004,GEO,4,1
75115000AB0057,75115_5346_00024,GEO,3,1
75115000BX0035,75115_2460_00008,GEO,1,1
75115000AD0036,75115_3536_00022,GEO,3,1
75115000CR0140,75115_6539_00004,GEO,3,1
75115000DE0046,75115_4027_00004,GEO,1,1
75115000CY0096,75115_8194_00011,GEO,24,1
75115000DE0051,75115_4027_00007,GEO,1,1
75114000DT0003,75114_6398_00026,GEO,27,1
75115000CY0010,75115_2459_00031,GEO,3,1
75115000CY0096,75115_1454_00030,GEO,24,1
75115000BU0086,75115_4017_00028,GEO,1,1
75115000CR0040,75115_0507_00006,GEO,4,1
75115000AD0035,75115_5346_00043,GEO,4,1
75115000CY0096,75115_2460_00013,GEO,24,1
75115000BO0062,75115_2233_00004,GEO,1,1
75114000DT0003,75114_6398_00016,GEO,27,1
75114000DT0003,75114_6398_00018,GEO,27,1
75115000BX0039,75115_2460_00014,GEO,9,1
75115000BX0039,75115_0291_00015,GEO,9,1
75114000DS0005,75114_1604_00022,GEO,6,1
75115000CY0096,75115_2460_00021,GEO,24,1
75115000CY0096,75115_2460_00019,GEO,24,1
75115000BU0067,75115_4017_00040,GEO,2,1
75114000DT0003,75114_6398_00030,GEO,27,1
75115000CR0140,75115_6539_00002,GEO,3,1
75114000DT0003,75114_6398_00002,GEO,27,1
75115000AD0001,75115_5346_00034,GEO,13,1
75115000CR0040,75115_6539_00011,GEO,4,1
75115000AD0001,75115_3536_00020,GEO,13,1
75115000DH0045,75115_4028_00005,GEO,1,1
75115000CY0096,75115_7132_00007,GEO,24,1
75115000BU0058,75115_4017_00005,GEO,3,1
75114000CU0017,75114_4808_00015,GEO,1,1
75115000AD0035,75115_5346_00041,GEO,4,1
75115000DH0048,75115_4028_00007_t,GEO,1,1
75115000CR0049,75115_0507_00001_b,GEO,1,1
75115000BU0056,75115_4017_00011,GEO,2,1
75115000DE0053,75115_4027_00003,GEO,1,1
75114000DT0003,75114_2236_00028,GEO,27,1
75114000DT0003,75114_2236_00012,GEO,27,1
75115000BX0039,75115_0291_00017,GEO,9,1
75114000DT0003,75114_2236_00024,GEO,27,1
75115000BU0056,75115_4017_00009,GEO,2,1
75115000AD0001,75115_5346_00040,GEO,13,1
75115000AD0036,75115_5346_00035,GEO,3,1
75115000CE0005,75115_4016_00005,GEO,2,1
75115000CT0016,75115_9066_00018,GEO,1,1
75115000CT0019,75115_9066_00002,GEO,4,1
75114000DT0003,75114_6398_00014,GEO,27,1
75115000CY0010,75115_8194_00002,GEO,3,1
75114000DT0003,75114_6398_00006,GEO,27,1
75114000DT0003,75114_2236_00014,GEO,27,1
75115000CY0096,75115_2460_00029,GEO,24,1
75114000DS0005,75114_1604_00024,GEO,6,1
75115000CY0096,75115_1454_00026,GEO,24,1
75115000DH0021,75115_4028_00006,GEO,2,1
75115000BU0036,75115_4016_00009,GEO,3,1
75115000BO0063,75115_2233_00006,GEO,1,1
75115000AD0001,75115_5346_00046,GEO,13,1
75115000AD0001,75115_0212_00031,GEO,13,1
75115000BX0039,75115_2460_00018,GEO,9,1
75114000DT0003,75114_2236_00006,GEO,27,1
75114000DS0005,75114_2236_00033,GEO,6,1
75115000CY0010,75115_2460_00001,GEO,3,1
75114000DT0003,75114_2236_00026,GEO,27,1
75115000BU0036,75115_1454_00092,GEO,3,1
75115000AD0001,75115_5346_00032,GEO,13,1
75115000BU0061,75115_4017_00018,GEO,1,1
75115000CY0096,75115_1454_00034,GEO,24,1
75115000DH0020,75115_4028_00008,GEO,1,1
75115000CY0008,75115_8194_00006,GEO,2,1
75115000BX0039,75115_0291_00013,GEO,9,1
75115000CT0019,75115_9066_00002_b,GEO,4,1
75115000CY0096,75115_8194_00009,GEO,24,1
75115000BU0033,75115_4016_00004,GEO,1,1
75115000CY0096,75115_2460_00015,GEO,24,1
75114000CU0018,75114_4808_00025,GEO,1,1
75115000BX0033,75115_2459_00035,GEO,3,1
75115000CR0052,75115_0507_00007,GEO,1,1
75115000AD0001,75115_4628_00009,GEO,13,1
75115000CY0096,75115_2460_00031,GEO,24,1
75115000CR0040,75115_6539_00009,GEO,4,1
75115000CE0005,75115_1019_00070,GEO,2,1
75115000BX0039,75115_2460_00012,GEO,9,1
75116000BP0001,75116_9107_00126,GEO,21,1
75115000FT0068,75115_6449_00010,GEO,20,1
75116000AY0004,75116_4083_00033,GEO,5,1
75115000ER0032,75115_8512_00158,GEO,3,1
75116000AO0002,75116_3465_00106,GEO,16,1
75116000AV0033,75116_9603_00008,GEO,3,1
75116000BN0012,75116_2817_00030,GEO,15,1
75116000AY0064,75116_4029_00009,GEO,1,1
75116000BO0001,75116_9107_00108,GEO,16,1
75116000AV0037,75116_4029_00019,GEO,4,1
75116000AY0051,75116_4029_00014,GEO,2,1
75115000FW0019,75115_8892_00007,GEO,11,1
75115000FT0068,75115_1612_00008,GEO,20,1
75116000AV0027,75116_4029_00038,GEO,2,1
75115000FW0019,75115_7616_00007,GEO,11,1
75116000AV0037,75116_4029_00021_s,GEO,4,1
75116000BO0001,75116_6049_00001,GEO,16,1
75115000FW0019,75115_2300_00004,GEO,11,1
75116000AV0037,75116_4029_00023,GEO,4,1
75116000BN0012,75116_2817_00026,GEO,15,1
75116000BP0001,75116_6049_00033,GEO,21,1
75115000FW0019,75115_8892_00013,GEO,11,1
75115000FT0068,75115_6449_00002,GEO,20,1
75116000BM0003,75116_6043_00017,GEO,2,1
75116000BO0001,75116_8280_00001,GEO,16,1
75115000DH0086,75115_6975_00015,GEO,4,1
75116000BN0012,75116_2817_00032,GEO,15,1
75115000FW0019,75115_0568_00012,GEO,11,1
75116000BO0001,75116_9339_00001,GEO,16,1
75115000FT0068,75115_6453_00005_b,GEO,20,1
75116000BP0001,75116_6049_00027,GEO,21,1
75116000BO0001,75116_0172_00002,GEO,16,1
75116000AO0002,75116_4012_00001,GEO,16,1
75116000AO0002,75116_6411_00043,GEO,16,1
75116000BO0001,75116_8280_00002,GEO,16,1
75115000FT0068,75115_1612_00006_b,GEO,20,1
75116000BO0001,75116_9107_00100,GEO,16,1
75115000DH0086,75115_4028_00011,GEO,4,1
75116000AS0043,75116_4624ae_00005,GEO,1,1
75116000BO0001,75116_0202_00001,GEO,16,1
75116000BN0012,75116_2817_00034,GEO,15,1
75116000BM0001,75116_6043_00021,GEO,3,1
75116000BN0009,75116_2817_00004,GEO,5,1
75115000FT0068,75115_6453_00007,GEO,20,1
75115000EM0012,75115_4038_00006,GEO,2,1
75116000AO0002,75116_4012_00005,GEO,16,1
75116000AV0037,75116_4029_00021,GEO,4,1
75116000BP0001,75116_7984_00002,GEO,21,1
75116000AY0004,75116_7995_00010,GEO,5,1
75116000AO0002,75116_3465_00108,GEO,16,1
75115000FT0068,75115_6453_00013,GEO,20,1
75115000FT0068,75115_6449_00008,GEO,20,1
75116000AO0002,75116_4012_00006,GEO,16,1
75115000FW0019,75115_8892_00009,GEO,11,1
75115000FT0068,75115_6453_00009,GEO,20,1
75115000FT0068,75115_1612_00010,GEO,20,1
75116000AV0035,75116_4029_00029,GEO,1,1
75116000AY0004,75116_6282_00009,GEO,5,1
75115000EM0012,75115_5230_00006,GEO,2,1
75116000BN0009,75116_0503_00089,GEO,5,1
75116000BM0002,75116_6043_00019,GEO,1,1
75116000AS0003,75116_4029_00041,GEO,1,1
75115000FW0019,75115_2300_00012,GEO,11,1
75116000AV0003,75116_4029_00054,GEO,3,1
75115000FT0068,75115_1612_00004,GEO,20,1
75116000AS0011,75116_4029_00049,GEO,2,1
75116000BN0012,75116_2817_00040,GEO,15,1
75116000AY0004,75116_4083_00035,GEO,5,1
75115000FT0068,75115_6453_00005,GEO,20,1
75116000AV0034,75116_4029_00031,GEO,2,1
75116000BP0001,75116_9107_00132,GEO,21,1
75116000AS0008,75116_4029_00047,GEO,1,1
75116000BP0001,75116_5960_00001,GEO,21,1
75115000FT0068,75115_6449_00006,GEO,20,1
75116000AO0002,75116_3320_00040,GEO,16,1
75115000DM0015,75115_1512_00003,GEO,2,1
75116000AO0002,75116_3465_00104,GEO,16,1
75115000ER0032,75115_1663_00058,GEO,3,1
75116000BN0009,75116_0503_00091,GEO,5,1
75116000BP0001,75116_6049_00041,GEO,21,1
75116000BP0001,75116_9529_00001,GEO,21,1
75116000AO0002,75116_4012_00002,GEO,16,1
75115000FT0068,75115_1612_00006,GEO,20,1
75116000BP0001,75116_7644_00002,GEO,21,1
75116000AI0028,75116_9810_00005,GEO,1,1
75116000BN0012,75116_6516_00013,GEO,15,1
75116000AS0029,75116_4624ae_00016,GEO,1,1
75116000AO0002,75116_3320_00042,GEO,16,1
75115000FT0068,75115_1612_00012,GEO,20,1
75116000BN0012,75116_6516_00017,GEO,15,1
75116000AP0004,75116_1057_00018_b,GEO,1,1
75116000BN0012,75116_6516_00019_b,GEO,15,1
75115000FW0019,75115_8892_00005,GEO,11,1
75115000FT0068,75115_6449_00004,GEO,20,1
75116000BP0001,75116_9107_00118,GEO,21,1
75116000BO0001,75116_6992_00001,GEO,16,1
75116000AO0002,75116_4012_00004,GEO,16,1
75116000AY0004,75116_4083_00031,GEO,5,1
75116000BO0001,75116_6049_00025,GEO,16,1
75116000AV0003,75116_4029_00056,GEO,3,1
75116000BO0001,75116_6049_00017,GEO,16,1
75116000BN0012,75116_2817_00036,GEO,15,1
75116000AV0033,75116_4029_00037,GEO,3,1
75116000BP0001,75116_5960_00003,GEO,21,1
75116000BO0001,75116_6992_00002,GEO,16,1
75116000BO0001,75116_9107_00092,GEO,16,1
75116000AV0039,75116_4029_00011,GEO,1,1
75116000BO0001,75116_6049_00009,GEO,16,1
75116000BO0001,75116_9107_00116,GEO,16,1
75115000FW0019,75115_0639_00001,GEO,11,1
75116000AV0003,75116_6639_00093,GEO,3,1
75116000AY0051,75116_4029_00016,GEO,2,1
75116000AS0012,75116_4029_00053,GEO,2,1
75116000AP0058,75116_1057_00001_b,GEO,1,1
75116000BP0001,75116_0172_00001,GEO,21,1
75116000AO0002,75116_3320_00044,GEO,16,1
75116000BN0012,75116_6516_00021,GEO,15,1
75116000AV0027,75116_9603_00010,GEO,2,1
75116000BM0004,75116_6043_00013,GEO,1,1
75116000AI0037,75116_1790_00039,GEO,2,1
75116000BP0001,75116_7984_00001,GEO,21,1
75116000BN0012,75116_2817_00038,GEO,15,1
75116000AS0004,75116_4029_00043,GEO,1,1
75116000BP0001,75116_9529_00002,GEO,21,1
75116000AY0067,75116_4029_00003,GEO,1,1
75116000AV0006,75116_4029_00052,GEO,1,1
75116000AY0061,75116_4029_00008,GEO,2,1
75116000BM0001,75116_9107_00062,GEO,3,1
75116000AP0035,75116_1057_00034,GEO,1,1
75116000BO0001,75116_0202_00002,GEO,16,1
75115000DH0086,75115_6975_00019,GEO,4,1
75116000BP0001,75116_9107_00144,GEO,21,1
75115000FT0068,75115_6453_00011,GEO,20,1
75115000FW0019,75115_2300_00002,GEO,11,1
75116000BP0001,75116_9107_00134,GEO,21,1
75115000EM0017,75115_4843_00078,GEO,2,1
75116000AS0011,75116_4029_00051,GEO,2,1
75116000AY0066,75116_4029_00005,GEO,1,1
75116000BP0001,75116_6049_00053,GEO,21,1
75116000AO0002,75116_6411_00047,GEO,16,1
75116000BN0012,75116_2817_00028,GEO,15,1
75116000BP0001,75116_9107_00138,GEO,21,1
75115000FT0068,75115_6453_00003,GEO,20,1
75115000EM0017,75115_4038_00005,GEO,2,1
75116000AS0012,75116_4029_00053_b,GEO,2,1
75116000BO0005,75116_5419_00003,GEO,1,1
75116000BN0009,75116_2817_00006,GEO,5,1
75116000AY0061,75116_4029_00006,GEO,2,1
75115000FW0019,75115_0568_00014,GEO,11,1
75116000AV0036,75116_4029_00027,GEO,2,1
75116000BP0001,75116_6049_00047,GEO,21,1
75116000AO0002,75116_6411_00045,GEO,16,1
75116000BN0012,75116_6516_00023,GEO,15,1
75116000AV0033,75116_4029_00035,GEO,3,1
75116000AV0034,75116_4029_00033,GEO,2,1
75116000AV0036,75116_4029_00025,GEO,2,1
75116000AV0023,75116_4029_00030,GEO,1,1
75115000DM0015,75115_1512_00005,GEO,2,1
75115000ER0032,75115_1663_00060,GEO,3,1
75115000FT0068,75115_6449_00012,GEO,20,1
75116000BN0009,75116_0503_00093,GEO,5,1
75116000BP0001,75116_5960_00002,GEO,21,1
75116000AV0026,75116_4029_00036,GEO,1,1
75116000BM0003,75116_6043_00015,GEO,2,1
75115000DH0086,75115_6975_00017,GEO,4,1
75115000DM0019,75115_1512_00001,GEO,1,1
75115000FT0068,75115_6453_00001,GEO,20,1
75116000AO0002,75116_4012_00003,GEO,16,1
75116000BN0012,75116_6516_00015,GEO,15,1
75116000AY0065,75116_4029_00007,GEO,1,1
75116000AS0037,75116_4624ae_00017,GEO,1,1
75116000BN0012,75116_6516_00019,GEO,15,1
75116000BM0001,75116_4602_00004,GEO,3,1
75116000AI0037,75116_9810_00010,GEO,2,1
75116000BP0001,75116_9107_00136,GEO,21,1
75116000AO0002,75116_4012_00008,GEO,16,1
75115000FX0003,75115_1508_00014,GEO,1,1
75116000BU0001,75116_5584_00018,GEO,14,1
75116000BU0001,75116_3209_00002,GEO,14,1
75116000BU0010,75116_8084_00022,GEO,4,1
75116000BS0016,75116_9990_00021,GEO,6,1
75116000BU0001,75116_5584_00022,GEO,14,1
75116000CE0021,75116_5294_00009,GEO,2,1
75116000BU0001,75116_8084_00023,GEO,14,1
75116000BS0016,75116_2817_00047,GEO,6,1
75116000BU0012,75116_6362_00001,GEO,2,1
75116000BS0015,75116_4563_00026,GEO,4,1
75116000CG0027,75116_7801_00014,GEO,1,1
75116000BS0101,75116_7998_00034,GEO,4,1
75116000BU0058,75116_8084_00020,GEO,2,1
75116000BS0101,75116_2817_00057,GEO,4,1
75116000BU0049,75116_8084_00009,GEO,10,1
75116000BU0012,75116_0503_00021,GEO,2,1
75116000BW0004,75116_7439_00028,GEO,3,1
75116000BU0001,75116_8084_00019,GEO,14,1
75116000CG0020,75116_7801_00006,GEO,2,1
75116000BU0035,75116_gctyoi_00003_b,GEO,2,1
75116000BU0007,75116_0503_00023,GEO,2,1
75116000CG0026,75116_7801_00012,GEO,1,1
75116000BU0049,75116_5584_00014,GEO,10,1
75116000BW0005,75116_1510_00001,GEO,3,1
75116000CD0030,75116_2832_00009,GEO,7,1
75116000BU0049,75116_5584_00008,GEO,10,1
75116000BT0019,75116_2817_00013,GEO,5,1
75116000BU0010,75116_6362_00005,GEO,4,1
75116000BS0015,75116_2817_00049,GEO,4,1
75116000BT0019,75116_2817_00017,GEO,5,1
75116000BW0009,75116_1510_00006,GEO,1,1
75116000BX0018,75116_5249_00067,GEO,3,1
75116000CD0030,75116_2832_00007,GEO,7,1
75116000BU0001,75116_8084_00017,GEO,14,1
75116000BT0018,75116_2817_00021,GEO,1,1
75116000BS0017,75116_2817_00033,GEO,6,1
75116000BU0001,75116_5584_00020,GEO,14,1
75116000BW0004,75116_6390_00002,GEO,3,1
75116000BS0101,75116_2817_00059,GEO,4,1
75116000CF0011,75116_7053_00002,GEO,2,1
75116000CG0003,75116_6127_00006,GEO,1,1
75116000BS0008,75116_2817_00048,GEO,1,1
75116000BX0018,75116_7246_00019,GEO,3,1
75116000CG0021,75116_7801_00010,GEO,2,1
75116000CG0029,75116_6127_00004,GEO,2,1
75116000CD0030,75116_2832_00017,GEO,7,1
75116000BX0018,75116_4059_00001,GEO,3,1
75116000BS0017,75116_2817_00035,GEO,6,1
75116000CE0027,75116_4069_00018,GEO,2,1
75116000CG0021,75116_7801_00008,GEO,2,1
75116000CF0009,75116_3856_00003,GEO,2,1
75116000BU0049,75116_5584_00010,GEO,10,1
75116000BU0049,75116_5584_00016,GEO,10,1
75116000CG0029,75116_0137_00020,GEO,2,1
75116000CG0002,75116_6127_00008,GEO,1,1
75116000BS0016,75116_2817_00041,GEO,6,1
75116000BU0049,75116_8084_00011,GEO,10,1
75116000BT0019,75116_3405_00007,GEO,5,1
75116000BU0001,75116_3209_00004,GEO,14,1
75116000BS0016,75116_2817_00045,GEO,6,1
75116000BU0001,75116_8084_00015,GEO,14,1
75116000BS0101,75116_2818_00002,GEO,4,1
75116000BW0005,75116_6626_00128,GEO,3,1
75116000BS0015,75116_4563_00024,GEO,4,1
75116000BW0004,75116_1510_00003,GEO,3,1
75116000BT0019,75116_2817_00015,GEO,5,1
75116000CD0030,75116_2832_00011,GEO,7,1
75116000BU0049,75116_5584_00012,GEO,10,1
75116000BS0006,75116_2817_00054,GEO,2,1
75116000CG0020,75116_7801_00004,GEO,2,1
75116000BU0058,75116_8084_00018,GEO,2,1
75116000BS0017,75116_2817_00031,GEO,6,1
75116000BT0035,75116_2817_00005,GEO,1,1
75116000CE0021,75116_4069_00006,GEO,2,1
75116000BS0017,75116_9990_00031,GEO,6,1
75116000BW0005,75116_7439_00026,GEO,3,1
75116000BT0078,75116_4037_00002,GEO,2,1
75116000CF0012,75116_7801_00042,GEO,2,1
75116000BU0049,75116_3209_00003,GEO,10,1
75116000BU0049,75116_3209_00001,GEO,10,1
75116000BU0049,75116_8084_00013,GEO,10,1
75116000BU0030,75116_gctyoi_00004,GEO,1,1
75116000CF0011,75116_7801_00034,GEO,2,1
75116000BS0015,75116_8141_00012,GEO,4,1
75116000BT0034,75116_5964_00008,GEO,2,1
75116000BS0016,75116_2817_00039,GEO,6,1
75116000BW0007,75116_1510_00002,GEO,2,1
75116000CG0030,75116_7801_00016,GEO,2,1
75116000BQ0173,75116_kdeo8h_00039,GEO,1,1
75116000CD0030,75116_2832_00013,GEO,7,1
75116000BT0096,75116_3405_00009,GEO,1,1
75116000BU0010,75116_6362_00007,GEO,4,1
75116000CG0030,75116_6127_00002,GEO,2,1
75116000BU0011,75116_6362_00003,GEO,1,1
75116000BW0007,75116_6626_00126,GEO,2,1
75116000CE0026,75116_4069_00016,GEO,1,1
75116000BU0001,75116_8084_00021,GEO,14,1
75116000CF0012,75116_7053_00001,GEO,2,1
