Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
,,,,,,,000001,09/01/2024,Vente,"6000,00",12,,RUE,2494,CURIAL,75019,PARIS 19,75,119,,AK,3,,223,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,03/01/2024,Vente,"285000,00",5,,RUE,9284,DE THIONVILLE,75019,PARIS 19,75,119,,BA,5,,368,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,03/01/2024,Vente,"285000,00",5,,RUE,9284,DE THIONVILLE,75019,PARIS 19,75,119,,BA,5,,161,,9,"41,83",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,03/01/2024,Vente,"285000,00",5,,RUE,9284,DE THIONVILLE,75019,PARIS 19,75,119,,BA,5,,161,,9,"41,83",,,,,,,2,2,Appartement,,42,1,,,
,,,,,,,000001,18/01/2024,Vente,"85000,00",4,,RUE,1955,CHAUVEAU LAGARDE,75008,PARIS 08,75,108,,BS,133,,31,"7,88",,,,,,,,,1,2,Appartement,,7,1,,,
,,,,,,,000001,05/01/2024,Vente,"305000,00",59,,RUE,3407,EUGENE CARRIERE,75018,PARIS 18,75,118,,AI,18,,12,,505,,,,,,,,2,2,Appartement,,34,1,,,
,,,,,,,000001,05/01/2024,Vente,"305000,00",59,,RUE,3407,EUGENE CARRIERE,75018,PARIS 18,75,118,,AI,18,,12,,505,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,05/01/2024,Vente,"305000,00",27,,RUE,9628,VAUVENARGUES,75018,PARIS 18,75,118,,AI,18,,899,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,23/01/2024,Vente,"14500,00",8,,BD,5888,DE LA MADELEINE,75009,PARIS 09,75,109,,AR,64,,297,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,12/01/2024,Vente,"150000,00",96,,RUE,5288,LAMARCK,75018,PARIS 18,75,118,,AV,28,,160,"14,15",,,,,,,,,1,2,Appartement,,13,1,,,
,,,,,,,000001,17/01/2024,Vente,"134500,00",46,,RUE,3992,GAUTHEY,75017,PARIS 17,75,117,,DH,118,,101,,22,,,,,,,,2,2,Appartement,,21,1,,,
,,,,,,,000001,25/01/2024,Vente,"4250000,00",24,,AV,2334,CORENTIN CARIOU,75019,PARIS 19,75,119,,BK,12,,4,,5,,6,,,,,,3,2,Appartement,,64,3,,,
,,,,,,,000001,25/01/2024,Vente,"4250000,00",24,,AV,2334,CORENTIN CARIOU,75019,PARIS 19,75,119,,BK,12,,2,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,19,0,,,
,,,,,,,000001,25/01/2024,Vente,"4250000,00",24,,AV,2334,CORENTIN CARIOU,75019,PARIS 19,75,119,,BK,12,,1,,8,,9,,,,,,3,4,Local industriel. commercial ou assimilé,,108,0,,,
,,,,,,,000001,25/01/2024,Vente,"4250000,00",24,,AV,2334,CORENTIN CARIOU,75019,PARIS 19,75,119,,BK,12,,3,,,,,,,,,,1,2,Appartement,,43,2,,,
,,,,,,,000001,25/01/2024,Vente,"4250000,00",20,,AV,2334,CORENTIN CARIOU,75019,PARIS 19,75,119,,BK,13,,1,,2,,,,,,,,2,4,Local industriel. commercial ou assimilé,,110,0,,,
,,,,,,,000001,25/01/2024,Vente,"4250000,00",20,,AV,2334,CORENTIN CARIOU,75019,PARIS 19,75,119,,BK,13,,1,,2,,,,,,,,2,4,Local industriel. commercial ou assimilé,,165,0,,,
,,,,,,,000001,25/01/2024,Vente,"4250000,00",20,,AV,2334,CORENTIN CARIOU,75019,PARIS 19,75,119,,BK,13,,1,,2,,,,,,,,2,1,Maison,,85,6,,,
,,,,,,,000001,18/01/2024,Vente,"160000,00",37,,BD,2113,DE CLICHY,75009,PARIS 09,75,109,,AD,34,,13,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,18/01/2024,Vente,"160000,00",37,,BD,2113,DE CLICHY,75009,PARIS 09,75,109,,AD,34,,14,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,22/01/2024,Vente,"257500,00",89,,RUE,0838,BELLIARD,75018,PARIS 18,75,118,,AY,66,,986,"30,74",,,,,,,,,1,2,Appartement,,30,2,,,
,,,,,,,000001,05/01/2024,Vente,"70000,00",121,,RUE,1614,CAULAINCOURT,75018,PARIS 18,75,118,,BK,184,,13,"102,66",37,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,05/01/2024,Vente,"70000,00",121,,RUE,1614,CAULAINCOURT,75018,PARIS 18,75,118,,BK,184,,13,"102,66",37,,,,,,,,2,2,Appartement,,100,4,,,
,,,,,,,000001,05/01/2024,Vente,"70000,00",121,,RUE,1614,CAULAINCOURT,75018,PARIS 18,75,118,,BK,184,,13,"102,66",37,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,24/01/2024,Vente,"358400,00",194,,RUE,5473,LEGENDRE,75017,PARIS 17,75,117,,DM,117,,12,"43,82",30,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,24/01/2024,Vente,"358400,00",194,,RUE,5473,LEGENDRE,75017,PARIS 17,75,117,,DM,117,,12,"43,82",30,,,,,,,,2,2,Appartement,,45,3,,,
,,,,,,,000001,10/01/2024,Vente,"970000,00",42,,AV,9933,DE WAGRAM,75008,PARIS 08,75,108,,AX,15,,118,,174,,,,,,,,2,2,Appartement,,87,4,,,
,,,,,,,000001,10/01/2024,Vente,"970000,00",42,,AV,9933,DE WAGRAM,75008,PARIS 08,75,108,,AX,15,,118,,174,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,29/01/2024,Vente,"257562,00",40,,RUE,6834,NOTRE-DAME DE NAZARETH,75003,PARIS 03,75,103,,AB,67,,33,"23,16",,,,,,,,,1,2,Appartement,,23,1,,,
,,,,,,,000001,26/01/2024,Vente,"325000,00",12,,RUE,8291,DU ROCHER,75008,PARIS 08,75,108,,BV,14,,41,"31,46",,,,,,,,,1,2,Appartement,,24,2,,,
,,,,,,,000001,20/01/2024,Vente,"20000,00",29,,RUE,6116,DES MARONITES,75020,PARIS 20,75,120,,AN,9,,3518,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,24/01/2024,Vente,"1328600,00",62,,RUE,7785,DES PRAIRIES,75020,PARIS 20,75,120,,CI,73,,18,"65,05",31,,,,,,,,2,1,Maison,,66,4,,,
,,,,,,,000001,16/01/2024,Vente,"1950000,00",8,,RUE,3142,EDOUARD DETAILLE,75017,PARIS 17,75,117,,BN,31,,106,"168,08",129,,132,,138,,,,4,3,Dépendance,,0,0,,,
,,,,,,,000001,16/01/2024,Vente,"1950000,00",8,,RUE,3142,EDOUARD DETAILLE,75017,PARIS 17,75,117,,BN,31,,122,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,16/01/2024,Vente,"1950000,00",8,,RUE,3142,EDOUARD DETAILLE,75017,PARIS 17,75,117,,BN,31,,106,"168,08",129,,132,,138,,,,4,2,Appartement,,162,5,,,
,,,,,,,000001,16/01/2024,Vente,"1950000,00",8,,RUE,3142,EDOUARD DETAILLE,75017,PARIS 17,75,117,,BN,31,,106,"168,08",129,,132,,138,,,,4,3,Dépendance,,0,0,,,
,,,,,,,000001,16/01/2024,Vente,"1950000,00",8,,RUE,3142,EDOUARD DETAILLE,75017,PARIS 17,75,117,,BN,31,,106,"168,08",129,,132,,138,,,,4,3,Dépendance,,0,0,,,
,,,,,,,000001,19/01/2024,Vente,"175000,00",27,,RUE,8436,DU RUISSEAU,75018,PARIS 18,75,118,,AW,30,,1,"25,59",,,,,,,,,1,2,Appartement,,21,1,,,
,,,,,,,000001,26/01/2024,Vente,"380000,00",156,,RUE,5288,LAMARCK,75018,PARIS 18,75,118,,AJ,55,,24,,6,"46,93",,,,,,,2,2,Appartement,,45,2,,,
,,,,,,,000001,26/01/2024,Vente,"380000,00",156,,RUE,5288,LAMARCK,75018,PARIS 18,75,118,,AJ,55,,24,,6,"46,93",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,26/01/2024,Vente,"2350000,00",17,,PL,9217,DU TERTRE,75018,PARIS 18,75,118,,BN,73,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,247,0,S,,102
,,,,,,,000001,11/01/2024,Vente,"85600,00",75,,RUE,7853,DE PRONY,75017,PARIS 17,75,117,,BJ,82,,18,"9,07",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,10/01/2024,Vente,"296400,00",66,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,AZ,62,,35,"24,09",37,,52,,89,,,,4,3,Dépendance,,0,0,,,
,,,,,,,000001,10/01/2024,Vente,"296400,00",66,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,AZ,62,,35,"24,09",37,,52,,89,,,,4,2,Appartement,,26,1,,,
,,,,,,,000001,25/01/2024,Vente,"500000,00",43,,RUE,7785,DES PRAIRIES,75020,PARIS 20,75,120,,CL,38,,201,"72,37",99,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,25/01/2024,Vente,"500000,00",43,,RUE,7785,DES PRAIRIES,75020,PARIS 20,75,120,,CL,38,,201,"72,37",99,,,,,,,,2,2,Appartement,,71,3,,,
,,,,,,,000001,25/01/2024,Vente,"500000,00",43,,RUE,7785,DES PRAIRIES,75020,PARIS 20,75,120,,CL,38,,201,"72,37",99,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,17/01/2024,Vente,"270000,00",5,,RUE,2569,DES DARDANELLES,75017,PARIS 17,75,117,,AS,13,,32,,,,,,,,,,1,2,Appartement,,87,3,,,
,,,,,,,000001,17/01/2024,Vente,"270000,00",5,,RUE,2569,DES DARDANELLES,75017,PARIS 17,75,117,,AS,13,,32,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,12/01/2024,Vente,"175000,00",23,,RUE,5927,AU MAIRE,75003,PARIS 03,75,103,,AE,109,,3,"12,70",,,,,,,,,1,2,Appartement,,16,1,,,
,,,,,,,000001,23/01/2024,Vente,"560000,00",46,,RUE,5211,LA BRUYERE,75009,PARIS 09,75,109,,AC,134,,53,"44,61",,,,,,,,,1,2,Appartement,,41,2,,,
,,,,,,,000001,23/01/2024,Vente,"560000,00",46,,RUE,5211,LA BRUYERE,75009,PARIS 09,75,109,,AC,134,,27,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,10/01/2024,Vente,"568050,00",43,,RUE,4222,GODOT DE MAUROY,75009,PARIS 09,75,109,,AQ,57,,16,"47,54",46,,,,,,,,2,2,Appartement,,43,2,,,
,,,,,,,000001,10/01/2024,Vente,"568050,00",43,,RUE,4222,GODOT DE MAUROY,75009,PARIS 09,75,109,,AQ,57,,16,"47,54",46,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,12/01/2024,Vente,"17000,00",6,,VLA,9329,TOCCATA,75019,PARIS 19,75,119,,BB,35,,85,"8,00",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,11/01/2024,Vente,"1400000,00",32,,SQ,2119,DE CLIGNANCOURT,75018,PARIS 18,75,118,,BG,103,,11,,24,"138,41",,,,,,,2,2,Appartement,,137,5,,,
,,,,,,,000001,25/01/2024,Vente,"9500,00",62,,AV,2088,CLAUDE VELLEFAUX,75010,PARIS 10,75,110,,BU,32,,121,,,,,,,,,,1,2,Appartement,,28,2,,,
,,,,,,,000001,25/01/2024,Vente,"9500,00",62,,AV,2088,CLAUDE VELLEFAUX,75010,PARIS 10,75,110,,BU,32,,121,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,26/01/2024,Vente,"71000,00",114,,RUE,1550,CARDINET,75017,PARIS 17,75,117,,CH,8,,605,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,05/01/2024,Vente,"66000,00",4,,RUE,2974,DUHESME,75018,PARIS 18,75,118,,AV,91,,26,"9,05",,,,,,,,,1,2,Appartement,,12,1,,,
,,,,,,,000001,18/01/2024,Vente,"842000,00",77,,BD,5951,MALESHERBES,75008,PARIS 08,75,108,,CI,41,,105,"70,20",,,,,,,,,1,2,Appartement,,71,3,,,
,,,,,,,000001,11/01/2024,Vente,"1100000,00",47,,RUE,6419,DE MONCEAU,75008,PARIS 08,75,108,,CM,17,,46,"78,37",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,11/01/2024,Vente,"1100000,00",47,,RUE,6419,DE MONCEAU,75008,PARIS 08,75,108,,CM,17,,46,"78,37",,,,,,,,,1,2,Appartement,,90,2,,,
,,,,,,,000001,17/01/2024,Vente,"558000,00",12,,BD,6559,MORLAND,75004,PARIS 04,75,104,,AS,6,,27,"56,15",,,,,,,,,1,2,Appartement,,56,2,,,
,,,,,,,000001,15/01/2024,Vente,"6500000,00",12,,RUE,0885,BERGER,75001,PARIS 01,75,101,,AP,10,,4,,,,,,,,,,1,2,Appartement,,30,1,,,
,,,,,,,000001,15/01/2024,Vente,"6500000,00",12,,RUE,0885,BERGER,75001,PARIS 01,75,101,,AP,10,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,571,0,,,
,,,,,,,000001,17/01/2024,Vente,"600000,00",73,,RUE,7508,DE LA PLAINE,75020,PARIS 20,75,120,,DX,62,,41,"80,34",54,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,17/01/2024,Vente,"600000,00",73,,RUE,7508,DE LA PLAINE,75020,PARIS 20,75,120,,DX,62,,121,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,17/01/2024,Vente,"600000,00",73,,RUE,7508,DE LA PLAINE,75020,PARIS 20,75,120,,DX,62,,41,"80,34",54,,,,,,,,2,2,Appartement,,84,3,,,
,,,,,,,000001,17/01/2024,Vente,"882015,00",30,,RUE,8249,DE RIVOLI,75004,PARIS 04,75,104,,AJ,109,,8,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,17/01/2024,Vente,"882015,00",30,,RUE,8249,DE RIVOLI,75004,PARIS 04,75,104,,AJ,109,,47,"70,50",,,,,,,,,1,2,Appartement,,74,3,,,
,,,,,,,000001,17/01/2024,Vente,"624730,00",10,,RUE,9204,DES TERNES,75017,PARIS 17,75,117,,AR,90,,127,,40,"51,39",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,17/01/2024,Vente,"624730,00",10,,RUE,9204,DES TERNES,75017,PARIS 17,75,117,,AR,90,,127,,40,"51,39",,,,,,,2,2,Appartement,,51,2,,,
,,,,,,,000001,17/01/2024,Vente,"2810,00",10,,RUE,8984,SIMON LE FRANC,75004,PARIS 04,75,104,,AG,26,,61,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,17/01/2024,Vente,"34000,00",83,,RUE,9704,DE LA VERRERIE,75004,PARIS 04,75,104,,AD,25,,13,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,29/01/2024,Vente,"17500,00",30,,RUE,7755,DU POTEAU,75018,PARIS 18,75,118,,BH,2,,262,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,24/01/2024,Vente,"765000,00",21,,RUE,3643,DES FILLES DU CALVAIRE,75003,PARIS 03,75,103,,AJ,10,,304,"68,07",318,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,24/01/2024,Vente,"765000,00",21,,RUE,3643,DES FILLES DU CALVAIRE,75003,PARIS 03,75,103,,AJ,10,,304,"68,07",318,,,,,,,,2,2,Appartement,,69,2,,,
,,,,,,,000001,24/01/2024,Vente,"452830,00",20,,RUE,9418,DU TRANSVAAL,75020,PARIS 20,75,120,,AL,59,,139,,57,,,,,,,,2,2,Appartement,,65,3,,,
,,,,,,,000001,25/01/2024,Vente,"884700,00",116,,RUE,5473,LEGENDRE,75017,PARIS 17,75,117,,DK,82,,58,,8,"93,45",,,,,,,2,2,Appartement,,92,4,,,
,,,,,,,000001,25/01/2024,Vente,"884700,00",116,,RUE,5473,LEGENDRE,75017,PARIS 17,75,117,,DK,82,,58,,8,"93,45",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,30/01/2024,Vente,"19120,95",9,,CRS,9850,DE VINCENNES,75020,PARIS 20,75,120,,DV,39,,319,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,18/01/2024,Vente,"60000,00",4,,BD,8894,DE SEBASTOPOL,75004,PARIS 04,75,104,,AC,63,,53,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,29/01/2024,Vente,"1350000,00",58,,RUE,7000,PAJOL,75018,PARIS 18,75,118,,CZ,35,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,49,0,S,,122
,,,,,,,000001,29/01/2024,Vente,"1350000,00",58,,RUE,7000,PAJOL,75018,PARIS 18,75,118,,CZ,35,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,296,0,S,,122
,,,,,,,000001,17/01/2024,Vente,"20000,00",29,,RUE,4293,LA GRANGE AUX BELLES,75010,PARIS 10,75,110,,BP,42,,547,"1,00",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,17/01/2024,Vente,"174000,00",12,,RUE,2921,DOUDEAUVILLE,75018,PARIS 18,75,118,,CK,15,,4,"30,59",43,,,,,,,,2,2,Appartement,,30,2,,,
,,,,,,,000001,17/01/2024,Vente,"174000,00",12,,RUE,2921,DOUDEAUVILLE,75018,PARIS 18,75,118,,CK,15,,4,"30,59",43,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,12/01/2024,Vente,"440000,00",39,,AV,5393,DE LAUMIERE,75019,PARIS 19,75,119,,EO,4,,1,"48,78",,,,,,,,,1,4,Local industriel. commercial ou assimilé,,68,0,,,
,,,,,,,000001,12/01/2024,Vente,"440000,00",39,,AV,5393,DE LAUMIERE,75019,PARIS 19,75,119,,EO,4,,2,"28,56",,,,,,,,,1,4,Local industriel. commercial ou assimilé,,33,0,,,
,,,,,,,000001,25/01/2024,Vente,"230000,00",10,,RUE,2059,CIVIALE,75010,PARIS 10,75,110,,BK,38,,109,,136,"45,82",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,25/01/2024,Vente,"230000,00",10,,RUE,2059,CIVIALE,75010,PARIS 10,75,110,,BK,38,,109,,136,"45,82",,,,,,,2,2,Appartement,,47,3,,,
,,,,,,,000001,29/01/2024,Vente,"145000,00",9,,RUE,8149,RENNEQUIN,75017,PARIS 17,75,117,,AM,33,,4,"12,67",,,,,,,,,1,2,Appartement,,12,1,,,
,,,,,,,000001,24/01/2024,Vente,"280000,00",106,,BD,0832,DE BELLEVILLE,75020,PARIS 20,75,120,,AM,2,,204,"29,91",,,,,,,,,1,2,Appartement,,30,2,,,
,,,,,,,000001,24/01/2024,Vente,"280000,00",106,,BD,0832,DE BELLEVILLE,75020,PARIS 20,75,120,,AM,2,,204,"29,91",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,29/01/2024,Vente,"585000,00",52,,QUAI,4964,DE JEMMAPES,75010,PARIS 10,75,110,,BI,26,,101,,1543,"48,18",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,29/01/2024,Vente,"585000,00",52,,QUAI,4964,DE JEMMAPES,75010,PARIS 10,75,110,,BI,26,,101,,1543,"48,18",,,,,,,2,2,Appartement,,48,2,,,
,,,,,,,000001,24/01/2024,Vente,"424850,00",2,,RUE,2506,CYRANO DE BERGERAC,75018,PARIS 18,75,118,,BK,28,,11,"43,91",,,,,,,,,1,2,Appartement,,43,2,,,
,,,,,,,000001,16/01/2024,Vente,"270000,00",9,,RUE,0976,BIOT,75017,PARIS 17,75,117,,CM,84,,18,"36,65",67,,,,,,,,2,2,Appartement,,40,2,,,
,,,,,,,000001,16/01/2024,Vente,"270000,00",9,,RUE,0976,BIOT,75017,PARIS 17,75,117,,CM,84,,18,"36,65",67,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,25/01/2024,Vente,"25000,00",29,,RUE,0245,ALPHONSE PENAUD,75020,PARIS 20,75,120,,BN,115,,69,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,18/01/2024,Vente,"360000,00",2,,RUE,2909,DE DOUAI,75009,PARIS 09,75,109,,AD,61,,127,,94,,95,,96,,,,4,2,Appartement,,30,2,,,
,,,,,,,000001,25/01/2024,Vente,"300000,00",54,,RUE,8716,DE SAINTONGE,75003,PARIS 03,75,103,,AJ,51,,1,"33,07",7,,,,,,,,2,4,Local industriel. commercial ou assimilé,,30,0,,,
,,,,,,,000001,23/01/2024,Vente,"180000,00",42,,RUE,0517,D AUBERVILLIERS,75019,PARIS 19,75,119,,AB,44,,89,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,23/01/2024,Vente,"180000,00",42,,RUE,0517,D AUBERVILLIERS,75019,PARIS 19,75,119,,AB,44,,125,"31,31",,,,,,,,,1,2,Appartement,,31,2,,,
,,,,,,,000001,23/01/2024,Vente,"180000,00",42,,RUE,0517,D AUBERVILLIERS,75019,PARIS 19,75,119,,AB,44,,125,"31,31",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,19/01/2024,Vente,"590500,00",18,,CITE,9439,DE TREVISE,75009,PARIS 09,75,109,,AX,97,,6,,,,,,,,,,1,2,Appartement,,57,3,,,
,,,,,,,000001,17/01/2024,Vente,"392168,75",14,,RUE,4519,HEGESIPPE MOREAU,75018,PARIS 18,75,118,,AO,10,,26,"33,32",,,,,,,,,1,2,Appartement,,33,2,,,
,,,,,,,000001,17/01/2024,Vente,"392168,75",14,,RUE,4519,HEGESIPPE MOREAU,75018,PARIS 18,75,118,,AO,10,,15,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,25/01/2024,Vente,"36600,00",19,,AV,2112,DE CLICHY,75017,PARIS 17,75,117,,CM,110,,8,"5,38",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,19/01/2024,Vente,"212700,00",13,,RUE,3293,DES ENVIERGES,75020,PARIS 20,75,120,,AC,35,,1321,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,19/01/2024,Vente,"212700,00",6,,VLA,3524,FAUCHEUR,75020,PARIS 20,75,120,,AC,35,,1080,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,19/01/2024,Vente,"212700,00",6,,VLA,3524,FAUCHEUR,75020,PARIS 20,75,120,,AC,35,,1134,"25,80",,,,,,,,,1,2,Appartement,,28,1,,,
,,,,,,,000001,23/01/2024,Vente,"419000,00",16,,RUE,8986,DU SIMPLON,75018,PARIS 18,75,118,,BW,124,,49,,9,"52,81",,,,,,,2,2,Appartement,,50,3,,,
,,,,,,,000001,23/01/2024,Vente,"419000,00",16,,RUE,8986,DU SIMPLON,75018,PARIS 18,75,118,,BW,124,,49,,9,"52,81",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,24/01/2024,Vente,"170000,00",66,,AV,1733,DES CHAMPS ELYSEES,75008,PARIS 08,75,108,,BG,17,,709,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,25/01/2024,Vente,"358500,00",33,,RUE,8009,RAMBUTEAU,75004,PARIS 04,75,104,,AG,4,,16,"29,33",36,,,,,,,,2,2,Appartement,,24,2,,,
,,,,,,,000001,12/01/2024,Vente,"657850,00",46,,RUE,0749,BAYEN,75017,PARIS 17,75,117,,AW,38,,120,"58,03",121,,122,,,,,,3,2,Appartement,,59,3,,,
,,,,,,,000001,12/01/2024,Vente,"657850,00",46,,RUE,0749,BAYEN,75017,PARIS 17,75,117,,AW,38,,120,"58,03",121,,122,,,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,12/01/2024,Vente,"657850,00",46,,RUE,0749,BAYEN,75017,PARIS 17,75,117,,AW,38,,120,"58,03",121,,122,,,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,19/01/2024,Vente,"380000,00",4,,RUE,1379,BUISSON ST LOUIS,75010,PARIS 10,75,110,,BJ,98,,648,,680,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,19/01/2024,Vente,"380000,00",4,,RUE,1379,BUISSON ST LOUIS,75010,PARIS 10,75,110,,BJ,98,,648,,680,,,,,,,,2,2,Appartement,,36,1,,,
,,,,,,,000001,24/01/2024,Vente,"660000,00",27,B,RUE,5273,DE LA JONQUIERE,75017,PARIS 17,75,117,,DM,60,,24,,41,"53,75",,,,,,,2,2,Appartement,,55,3,,,
,,,,,,,000001,24/01/2024,Vente,"660000,00",27,B,RUE,5273,DE LA JONQUIERE,75017,PARIS 17,75,117,,DM,60,,24,,41,"53,75",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,19/01/2024,Vente,"40000,00",16,,RUE,7061,DU PARC ROYAL,75003,PARIS 03,75,103,,AM,105,,69,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,24/01/2024,Vente,"280000,00",87,,AV,6773,NIEL,75017,PARIS 17,75,117,,BG,19,,8,,,,,,,,,,1,2,Appartement,,28,1,,,
,,,,,,,000001,26/01/2024,Vente,"115480,00",110,,BD,2386,DE COURCELLES,75017,PARIS 17,75,117,,BK,69,,8,"9,00",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,24/01/2024,Vente,"2150000,00",7,,RUE,1993,DU CHEVALIER DE ST-GEORGE,75008,PARIS 08,75,108,,BQ,37,,4,"132,24",,,,,,,,,1,4,Local industriel. commercial ou assimilé,,127,0,,,
,,,,,,,000001,26/01/2024,Vente,"1763000,00",9,,RUE,1813,CHARLES V,75004,PARIS 04,75,104,,AQ,128,,338,"117,63",339,,340,,341,,354,,6,3,Dépendance,,0,0,,,
,,,,,,,000001,26/01/2024,Vente,"1763000,00",9,,RUE,1813,CHARLES V,75004,PARIS 04,75,104,,AQ,128,,338,"117,63",339,,340,,341,,354,,6,2,Appartement,,124,4,,,
,,,,,,,000001,26/01/2024,Vente,"1763000,00",9,,RUE,1813,CHARLES V,75004,PARIS 04,75,104,,AQ,128,,338,"117,63",339,,340,,341,,354,,6,3,Dépendance,,0,0,,,
,,,,,,,000001,04/01/2024,Vente,"180000,00",22,,RUE,9700,VERON,75018,PARIS 18,75,118,,AS,165,,11,,,,,,,,,,1,2,Appartement,,28,1,,,
,,,,,,,000001,11/01/2024,Vente,"1751500,00",23,,RUE,4497,D HAUTEVILLE,75010,PARIS 10,75,110,,AT,30,,107,"192,21",108,,162,,,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,11/01/2024,Vente,"1751500,00",23,,RUE,4497,D HAUTEVILLE,75010,PARIS 10,75,110,,AT,30,,107,"192,21",108,,162,,,,,,3,2,Appartement,,192,6,,,
,,,,,,,000001,29/01/2024,Vente,"770000,00",27,,RUE,8606,SAINT FERDINAND,75017,PARIS 17,75,117,,AG,16,,235,"82,03",,,,,,,,,1,2,Appartement,,79,3,,,
