Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
,,,,,,,000001,12/09/2025,Vente,"350000,00",9,,RUE,3516,DU FAUBOURG SAINT DENIS,75010,PARIS 10,75,110,,AW,84,,9,"41,84",,,,,,,,,1,2,Appartement,,36,3,,,
,,,,,,,000001,12/09/2025,Vente,"350000,00",9,,RUE,3516,DU FAUBOURG SAINT DENIS,75010,PARIS 10,75,110,,AW,84,,9,"41,84",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,04/09/2025,Vente,"345000,00",11,,RUE,2059,CIVIALE,75010,PARIS 10,75,110,,BK,28,,27,,44,"38,43",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,04/09/2025,Vente,"345000,00",11,,RUE,2059,CIVIALE,75010,PARIS 10,75,110,,BK,28,,27,,44,"38,43",,,,,,,2,2,Appartement,,41,3,,,
,,,,,,,000001,15/09/2025,Vente,"178000,00",12,,RUE,9064,DU SQUARE CARPEAUX,75018,PARIS 18,75,118,,AI,13,,3,"24,78",46,,,,,,,,2,2,Appartement,,25,1,,,
,,,,,,,000001,15/09/2025,Vente,"178000,00",12,,RUE,9064,DU SQUARE CARPEAUX,75018,PARIS 18,75,118,,AI,13,,3,"24,78",46,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,05/09/2025,Vente,"226000,00",239,B,RUE,5240,LA FAYETTE,75010,PARIS 10,75,110,,BY,15,,19,"25,35",,,,,,,,,1,2,Appartement,,21,1,,,
,,,,,,,000001,16/09/2025,Vente,"241000,00",75,,RUE,9628,VAUVENARGUES,75018,PARIS 18,75,118,,AE,14,,11,"32,80",,,,,,,,,1,2,Appartement,,32,1,,,
,,,,,,,000001,16/09/2025,Vente,"241000,00",75,,RUE,9628,VAUVENARGUES,75018,PARIS 18,75,118,,AE,14,,11,"32,80",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,11/09/2025,Vente,"396500,00",18,,RUE,8073,REAUMUR,75003,PARIS 03,75,103,,AE,21,,33,,,,,,,,,,1,2,Appartement,,51,2,,,
,,,,,,,000001,11/09/2025,Vente,"396500,00",18,,RUE,8073,REAUMUR,75003,PARIS 03,75,103,,AE,21,,32,"29,14",,,,,,,,,1,2,Appartement,,29,1,,,
,,,,,,,000001,02/09/2025,Vente,"70000,00",16,,RUE,2130,DU CLOITRE NOTRE DAME,75004,PARIS 04,75,104,,AW,25,,38,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,02/09/2025,Vente,"373205,00",11,,RUE,5981,MANUEL,75009,PARIS 09,75,109,,AZ,3,,6,"32,30",,,,,,,,,1,2,Appartement,,30,2,,,
,,,,,,,000001,02/09/2025,Vente,"373205,00",11,,RUE,5981,MANUEL,75009,PARIS 09,75,109,,AZ,3,,6,"32,30",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,12/09/2025,Vente,"240000,00",18,,RUE,3417,EUGENE JUMIN,75019,PARIS 19,75,119,,CZ,7,,20,"28,09",60,,,,,,,,2,2,Appartement,,30,2,,,
,,,,,,,000001,12/09/2025,Vente,"240000,00",18,,RUE,3417,EUGENE JUMIN,75019,PARIS 19,75,119,,CZ,7,,20,"28,09",60,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,02/09/2025,Vente,"641000,00",7,,RUE,1813,CHARLES V,75004,PARIS 04,75,104,,AQ,86,,50,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,02/09/2025,Vente,"641000,00",7,,RUE,1813,CHARLES V,75004,PARIS 04,75,104,,AQ,86,,9,"57,10",,,,,,,,,1,2,Appartement,,30,2,,,
,,,,,,,000001,02/09/2025,Vente,"641000,00",7,,RUE,1813,CHARLES V,75004,PARIS 04,75,104,,AQ,86,,27,"57,10",,,,,,,,,1,2,Appartement,,28,1,,,
,,,,,,,000001,02/09/2025,Vente,"641000,00",7,,RUE,1813,CHARLES V,75004,PARIS 04,75,104,,AQ,86,,51,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,15/09/2025,Vente,"260371,00",32,,RUE,7572,DE POITOU,75003,PARIS 03,75,103,,AK,92,,8,"17,86",,,,,,,,,1,2,Appartement,,20,2,,,
,,,,,,,000001,08/09/2025,Vente,"1274000,00",138,,BD,6267,DE MENILMONTANT,75020,PARIS 20,75,120,,BX,226,,56,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/09/2025,Vente,"1274000,00",138,,BD,6267,DE MENILMONTANT,75020,PARIS 20,75,120,,BX,226,,18,"102,27",70,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,08/09/2025,Vente,"1274000,00",138,,BD,6267,DE MENILMONTANT,75020,PARIS 20,75,120,,BX,226,,18,"102,27",70,,,,,,,,2,2,Appartement,,101,4,,,
,,,,,,,000001,08/09/2025,Vente,"221000,00",143,,RUE,5288,LAMARCK,75018,PARIS 18,75,118,,AL,10,,12,"24,34",24,,,,,,,,2,2,Appartement,,24,2,,,
,,,,,,,000001,05/09/2025,Vente,"345000,00",61,,RUE,7755,DU POTEAU,75018,PARIS 18,75,118,,AX,107,,85,"27,65",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,05/09/2025,Vente,"345000,00",63,,RUE,7755,DU POTEAU,75018,PARIS 18,75,118,,AX,107,,427,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,05/09/2025,Vente,"345000,00",61,,RUE,7755,DU POTEAU,75018,PARIS 18,75,118,,AX,107,,85,"27,65",,,,,,,,,1,2,Appartement,,28,1,,,
,,,,,,,000001,15/09/2025,Vente,"500000,00",63,,RUE,8603,SAINT FARGEAU,75020,PARIS 20,75,120,,AX,23,,262,"61,01",61,,,,,,,,2,2,Appartement,,76,3,,,
,,,,,,,000001,15/09/2025,Vente,"500000,00",63,,RUE,8603,SAINT FARGEAU,75020,PARIS 20,75,120,,AX,23,,262,"61,01",61,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,15/09/2025,Vente,"642800,00",14,,RUE,1345,DE BRUXELLES,75009,PARIS 09,75,109,,AA,15,,46,,8,"46,80",,,,,,,2,2,Appartement,,47,2,,,
,,,,,,,000001,15/09/2025,Vente,"642800,00",14,,RUE,1345,DE BRUXELLES,75009,PARIS 09,75,109,,AA,15,,46,,8,"46,80",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,10/09/2025,Vente,"520810,00",2,,RUE,2864,DU DOCTEUR PAQUELIN,75020,PARIS 20,75,120,,BM,24,,11,"58,20",,,,,,,,,1,2,Appartement,,51,3,,,
,,,,,,,000001,10/09/2025,Vente,"520810,00",2,,RUE,2864,DU DOCTEUR PAQUELIN,75020,PARIS 20,75,120,,BM,24,,11,"58,20",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,05/09/2025,Vente,"4650000,00",4,,AV,6904,DE L OPERA,75001,PARIS 01,75,101,,AX,51,,1,,10,,25,"278,48",26,,8,,5,4,Local industriel. commercial ou assimilé,,380,0,,,
,,,,,,,000001,28/08/2025,Vente,"175000,00",23,,RUE,1941,CHAUDRON,75010,PARIS 10,75,110,,AF,89,,45,"27,68",,,,,,,,,1,2,Appartement,,30,1,,,
,,,,,,,000001,10/09/2025,Vente,"700000,00",2,,RUE,7628,PORTALIS,75008,PARIS 08,75,108,,BX,76,,18,,2,,,,,,,,2,2,Appartement,,74,2,,,
,,,,,,,000001,02/09/2025,Vente,"735000,00",39,,CRS,9850,DE VINCENNES,75020,PARIS 20,75,120,,DV,21,,17,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,02/09/2025,Vente,"735000,00",39,,CRS,9850,DE VINCENNES,75020,PARIS 20,75,120,,DV,21,,39,,78,"89,24",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,02/09/2025,Vente,"735000,00",39,,CRS,9850,DE VINCENNES,75020,PARIS 20,75,120,,DV,21,,39,,78,"89,24",,,,,,,2,2,Appartement,,89,3,,,
,,,,,,,000001,12/09/2025,Vente,"555000,00",108,,RUE,9487,TRUFFAUT,75017,PARIS 17,75,117,,CS,17,,2,,22,,23,,,,,,3,4,Local industriel. commercial ou assimilé,,85,0,,,
,,,,,,,000001,04/09/2025,Vente,"310000,00",10,,RUE,1610,CAUCHOIS,75018,PARIS 18,75,118,,AQ,62,,8,"29,31",,,,,,,,,1,2,Appartement,,28,2,,,
,,,,,,,000001,04/09/2025,Vente,"310000,00",10,,RUE,1610,CAUCHOIS,75018,PARIS 18,75,118,,AQ,62,,8,"29,31",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,04/09/2025,Vente,"310000,00",10,,RUE,1610,CAUCHOIS,75018,PARIS 18,75,118,,AQ,62,,8,"29,31",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,27/08/2025,Vente,"840000,00",5,,RUE,5927,AU MAIRE,75003,PARIS 03,75,103,,AE,179,,1027,,1058,,,,,,,,2,2,Appartement,,90,3,,,
,,,,,,,000001,27/08/2025,Vente,"840000,00",7,,RUE,5927,AU MAIRE,75003,PARIS 03,75,103,,AE,179,,699,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,01/09/2025,Vente,"420000,00",15,,RUE,2021,CHORON,75009,PARIS 09,75,109,,AZ,18,,28,"36,40",,,,,,,,,1,2,Appartement,,35,2,,,
,,,,,,,000001,11/09/2025,Vente,"437300,00",12,,RUE,6084,MARIE STUART,75002,PARIS 02,75,102,,AL,159,,29,"34,80",31,"16,64",,,,,,,2,2,Appartement,,65,2,,,
,,,,,,,000001,10/09/2025,Vente,"25000,00",17,,RUE,9112,DE SUEZ,75018,PARIS 18,75,118,,CG,23,,33,"4,90",,,,,,,,,1,2,Appartement,,15,1,,,
,,,,,,,000001,20/03/2025,Vente,"462000,00",113,,RUE,2974,DUHESME,75018,PARIS 18,75,118,,BE,55,,29,,,,,,,,,,1,2,Appartement,,52,3,,,
,,,,,,,000001,20/03/2025,Vente,"462000,00",113,,RUE,2974,DUHESME,75018,PARIS 18,75,118,,BE,55,,29,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,05/09/2025,Vente,"20000,00",73,,RUE,8241,RIQUET,75018,PARIS 18,75,118,,DD,38,,883,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,21/08/2025,Vente,"189000,00",10,,RUE,5404,LAUZIN,75019,PARIS 19,75,119,,EE,23,,31,"22,80",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,21/08/2025,Vente,"189000,00",10,,RUE,5404,LAUZIN,75019,PARIS 19,75,119,,EE,23,,31,"22,80",,,,,,,,,1,2,Appartement,,24,2,,,
,,,,,,,000001,05/09/2025,Vente,"700000,00",6,,RUE,5338,LAPEYRERE,75018,PARIS 18,75,118,,BI,48,,14,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,05/09/2025,Vente,"700000,00",6,,RUE,5338,LAPEYRERE,75018,PARIS 18,75,118,,BI,48,,14,,,,,,,,,,1,2,Appartement,,70,3,,,
,,,,,,,000001,11/09/2025,Vente,"430000,00",35,,RUE,8212,DE RICHELIEU,75001,PARIS 01,75,101,,AX,65,,102,,103,,125,,126,,,,4,4,Local industriel. commercial ou assimilé,,28,0,,,
,,,,,,,000001,12/09/2025,Vente,"842000,00",38,,RUE,7426,PIERRE DEMOURS,75017,PARIS 17,75,117,,AO,48,,4,"78,23",,,,,,,,,1,2,Appartement,,78,3,,,
,,,,,,,000001,11/09/2025,Vente,"440000,00",25,,AV,9933,DE WAGRAM,75017,PARIS 17,75,117,,AK,121,,197,"40,21",,,,,,,,,1,2,Appartement,,43,3,,,
,,,,,,,000001,12/09/2025,Vente,"280000,00",160,,RUE,0517,D AUBERVILLIERS,75019,PARIS 19,75,119,,AH,27,,3275,,3480,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,12/09/2025,Vente,"280000,00",160,,RUE,0517,D AUBERVILLIERS,75019,PARIS 19,75,119,,AH,27,,3275,,3480,,,,,,,,2,2,Appartement,,53,2,,,
,,,,,,,000001,18/09/2025,Vente,"1250000,00",21,,RUE,4573,HENRI MURGER,75019,PARIS 19,75,119,,ET,23,,54,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,18/09/2025,Vente,"1250000,00",21,,RUE,4573,HENRI MURGER,75019,PARIS 19,75,119,,ET,23,,13,"60,39",88,,,,,,,,2,2,Appartement,,60,3,,,
,,,,,,,000001,18/09/2025,Vente,"1250000,00",21,,RUE,4573,HENRI MURGER,75019,PARIS 19,75,119,,ET,23,,13,"60,39",88,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,18/09/2025,Vente,"1250000,00",21,,RUE,4573,HENRI MURGER,75019,PARIS 19,75,119,,ET,23,,14,"85,01",89,,,,,,,,2,2,Appartement,,84,3,,,
,,,,,,,000001,18/09/2025,Vente,"1250000,00",21,,RUE,4573,HENRI MURGER,75019,PARIS 19,75,119,,ET,23,,52,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,05/09/2025,Vente,"1202500,00",14,,RUE,5118,JULIETTE LAMBER,75017,PARIS 17,75,117,,BV,29,,23,,26,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,05/09/2025,Vente,"1202500,00",14,,RUE,5118,JULIETTE LAMBER,75017,PARIS 17,75,117,,BV,29,,6,,,,,,,,,,1,2,Appartement,,110,5,,,
,,,,,,,000001,05/09/2025,Vente,"1202500,00",14,,RUE,5118,JULIETTE LAMBER,75017,PARIS 17,75,117,,BV,29,,24,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,11/09/2025,Vente,"675000,00",13,,RUE,7024,DE PANAMA,75018,PARIS 18,75,118,,CG,1,,33,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,11/09/2025,Vente,"675000,00",13,,RUE,7024,DE PANAMA,75018,PARIS 18,75,118,,CG,1,,27,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,11/09/2025,Vente,"675000,00",13,,RUE,7024,DE PANAMA,75018,PARIS 18,75,118,,CG,1,,26,,,,,,,,,,1,2,Appartement,,52,3,,,
,,,,,,,000001,11/09/2025,Vente,"675000,00",13,,RUE,7024,DE PANAMA,75018,PARIS 18,75,118,,CG,1,,22,"7,74",,,,,,,,,1,2,Appartement,,53,3,,,
,,,,,,,000001,11/09/2025,Vente,"675000,00",13,,RUE,7024,DE PANAMA,75018,PARIS 18,75,118,,CG,1,,32,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,11/09/2025,Vente,"378738,15",44,,RUE,5642,DE LEVIS,75017,PARIS 17,75,117,,CJ,8,,99,"29,90",,,,,,,,,1,2,Appartement,,30,2,,,
,,,,,,,000001,16/09/2025,Vente,"470000,00",20,,RUE,6497,MONTGOLFIER,75003,PARIS 03,75,103,,AC,9,,39,,47,"38,79",,,,,,,2,2,Appartement,,40,2,,,
,,,,,,,000001,16/09/2025,Vente,"470000,00",20,,RUE,6497,MONTGOLFIER,75003,PARIS 03,75,103,,AC,9,,39,,47,"38,79",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,04/09/2025,Vente,"327000,00",17,,RUE,3508,DU FAUBOURG DU TEMPLE,75010,PARIS 10,75,110,,BH,32,,22,"41,69",,,,,,,,,1,2,Appartement,,17,1,,,
,,,,,,,000001,04/09/2025,Vente,"327000,00",17,,RUE,3508,DU FAUBOURG DU TEMPLE,75010,PARIS 10,75,110,,BH,32,,23,,,,,,,,,,1,2,Appartement,,22,2,,,
,,,,,,,000001,08/09/2025,Vente,"290000,00",10,B,RUE,9437,DE TRETAIGNE,75018,PARIS 18,75,118,,BI,62,,1,,41,"26,41",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,08/09/2025,Vente,"290000,00",10,B,RUE,9437,DE TRETAIGNE,75018,PARIS 18,75,118,,BI,62,,1,,41,"26,41",,,,,,,2,2,Appartement,,26,2,,,
,,,,,,,000001,21/08/2025,Vente,"910000,00",8,,RUE,5291,LAMARTINE,75009,PARIS 09,75,109,,AZ,117,,56,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,21/08/2025,Vente,"910000,00",8,,RUE,5291,LAMARTINE,75009,PARIS 09,75,109,,AZ,117,,108,"96,74",110,,111,,158,,,,4,2,Appartement,,83,5,,,
,,,,,,,000001,21/08/2025,Vente,"910000,00",8,,RUE,5291,LAMARTINE,75009,PARIS 09,75,109,,AZ,117,,109,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,20/08/2025,Vente,"55000,00",63,B,RUE,8014,RAMEY,75018,PARIS 18,75,118,,BK,81,,32,,56,,,,,,,,2,4,Local industriel. commercial ou assimilé,,38,0,,,
,,,,,,,000001,20/08/2025,Vente,"55000,00",63,B,RUE,8014,RAMEY,75018,PARIS 18,75,118,,BK,81,,21,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,20/08/2025,Vente,"55000,00",63,B,RUE,8014,RAMEY,75018,PARIS 18,75,118,,BK,81,,15,,,,,,,,,,1,2,Appartement,,16,1,,,
,,,,,,,000001,25/08/2025,Vente,"1055000,00",10,,RUE,3931,GALVANI,75017,PARIS 17,75,117,,AX,18,,62,"117,23",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,25/08/2025,Vente,"1055000,00",10,,RUE,3931,GALVANI,75017,PARIS 17,75,117,,AX,18,,62,"117,23",,,,,,,,,1,2,Appartement,,107,4,,,
,,,,,,,000001,25/08/2025,Vente,"1055000,00",10,,RUE,3931,GALVANI,75017,PARIS 17,75,117,,AX,18,,112,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,04/09/2025,Vente,"235306,00",20,,RUE,0517,D AUBERVILLIERS,75019,PARIS 19,75,119,,AA,86,,32,,52,"28,22",,,,,,,2,2,Appartement,,28,2,,,
,,,,,,,000001,04/09/2025,Vente,"235306,00",20,,RUE,0517,D AUBERVILLIERS,75019,PARIS 19,75,119,,AA,86,,32,,52,"28,22",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,10/09/2025,Vente,"70000,00",82,,RUE,4452,DES HAIES,75020,PARIS 20,75,120,,DO,145,,19,"13,70",44,,,,,,,,2,2,Appartement,,13,1,,,
,,,,,,,000001,12/09/2025,Vente,"50000,00",20,,RUE,0045,DES ACACIAS,75017,PARIS 17,75,117,,AI,25,,206,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,28/08/2025,Vente,"280000,00",1,,RUE,4177,GERMAINE TAILLEFERRE,75019,PARIS 19,75,119,,BB,40,,150,,21,"31,16",,,,,,,2,2,Appartement,,30,1,,,
,,,,,,,000001,28/08/2025,Vente,"280000,00",1,,RUE,4177,GERMAINE TAILLEFERRE,75019,PARIS 19,75,119,,BB,40,,150,,21,"31,16",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,12/09/2025,Vente,"497650,00",75,,RUE,8603,SAINT FARGEAU,75020,PARIS 20,75,120,,AX,26,,10,,46,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,12/09/2025,Vente,"497650,00",75,,RUE,8603,SAINT FARGEAU,75020,PARIS 20,75,120,,AX,26,,10,,46,,,,,,,,2,2,Appartement,,73,4,,,
,,,,,,,000001,10/09/2025,Vente,"360000,00",20,,RUE,3992,GAUTHEY,75017,PARIS 17,75,117,,DH,142,,113,"33,35",122,,,,,,,,2,2,Appartement,,30,2,,,
,,,,,,,000001,10/09/2025,Vente,"360000,00",20,,RUE,3992,GAUTHEY,75017,PARIS 17,75,117,,DH,142,,113,"33,35",122,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,01/09/2025,Vente,"132650,00",3,,RUE,5188,LABAT,75018,PARIS 18,75,118,,BU,104,,128,"14,62",,,,,,,,,1,2,Appartement,,14,1,,,
,,,,,,,000001,09/09/2025,Vente,"680000,00",4,,AV,9484,TRUDAINE,75009,PARIS 09,75,109,,BC,105,,35,,9,"51,68",,,,,,,2,2,Appartement,,50,2,,,
,,,,,,,000001,09/09/2025,Vente,"680000,00",4,,AV,9484,TRUDAINE,75009,PARIS 09,75,109,,BC,105,,35,,9,"51,68",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,05/09/2025,Vente,"195000,00",237,,RUE,5240,LA FAYETTE,75010,PARIS 10,75,110,,BY,13,,15,"14,66",,,,,,,,,1,2,Appartement,,16,1,,,
,,,,,,,000001,18/09/2025,Vente,"260000,00",5,,RUE,3871,FROCHOT,75009,PARIS 09,75,109,,AE,8,,53,,54,,,,,,,,2,2,Appartement,,27,1,,,
,,,,,,,000001,04/09/2025,Vente,"225000,00",11,,PAS,4004,GEFFROY DIDELOT,75017,PARIS 17,75,117,,CK,46,,18,"17,60",,,,,,,,,1,2,Appartement,,12,1,,,
,,,,,,,000001,17/09/2025,Vente,"400000,00",67,,QUAI,9568,DE VALMY,75010,PARIS 10,75,110,,BE,60,,12,"42,30",,,,,,,,,1,2,Appartement,,38,2,,,
,,,,,,,000001,02/09/2025,Vente,"167000,00",18,,RUE,1649,DE LA CERISAIE,75004,PARIS 04,75,104,,AP,15,,3,"13,37",,,,,,,,,1,2,Appartement,,13,1,,,
,,,,,,,000001,01/09/2025,Vente,"6800000,00",14,,QUAI,6936,D ORLEANS,75004,PARIS 04,75,104,,AV,88,,33,,5,"146,14",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,01/09/2025,Vente,"6800000,00",14,,QUAI,6936,D ORLEANS,75004,PARIS 04,75,104,,AV,88,,33,,5,"146,14",,,,,,,2,2,Appartement,,154,4,,,
,,,,,,,000001,09/09/2025,Vente,"1300000,00",18,,RUE,7426,PIERRE DEMOURS,75017,PARIS 17,75,117,,AO,37,,44,,46,,6,"108,57",,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,09/09/2025,Vente,"1300000,00",18,,RUE,7426,PIERRE DEMOURS,75017,PARIS 17,75,117,,AO,37,,44,,46,,6,"108,57",,,,,3,2,Appartement,,108,4,,,
,,,,,,,000001,09/09/2025,Vente,"1300000,00",18,,RUE,7426,PIERRE DEMOURS,75017,PARIS 17,75,117,,AO,37,,25,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,17/09/2025,Vente,"14000,00",14,,RUE,9284,DE THIONVILLE,75019,PARIS 19,75,119,,BA,11,,180,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,18/09/2025,Vente,"277500,00",11,,PAS,6466,DU MONT CENIS,75018,PARIS 18,75,118,,BD,34,,39,"38,07",44,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,18/09/2025,Vente,"277500,00",11,,PAS,6466,DU MONT CENIS,75018,PARIS 18,75,118,,BD,34,,39,"38,07",44,,,,,,,,2,2,Appartement,,23,1,,,
,,,,,,,000001,18/09/2025,Vente,"239000,00",28,,AV,8978,SIMON BOLIVAR,75019,PARIS 19,75,119,,EC,34,,573,"30,35",574,,,,,,,,2,2,Appartement,,30,1,,,
,,,,,,,000001,18/09/2025,Vente,"239000,00",28,,AV,8978,SIMON BOLIVAR,75019,PARIS 19,75,119,,EC,34,,573,"30,35",574,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,15/09/2025,Vente,"30000,00",136,,RUE,1723,CHAMPIONNET,75018,PARIS 18,75,118,,AG,19,,1286,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/09/2025,Vente,"3000,00",12,,RUE,2281,CONSTANCE,75018,PARIS 18,75,118,,AQ,93,,223,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/09/2025,Vente,"3000,00",12,,RUE,2281,CONSTANCE,75018,PARIS 18,75,118,,AQ,93,,223,,,,,,,,,,1,2,Appartement,,67,3,,,
,,,,,,,000001,08/09/2025,Vente,"3000,00",12,,RUE,2281,CONSTANCE,75018,PARIS 18,75,118,,AQ,93,,223,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000002,08/09/2025,Vente,"767000,00",12,,RUE,2281,CONSTANCE,75018,PARIS 18,75,118,,AQ,93,,209,"66,01",,,,,,,,,1,2,Appartement,,65,2,,,
,,,,,,,000002,08/09/2025,Vente,"767000,00",12,,RUE,2281,CONSTANCE,75018,PARIS 18,75,118,,AQ,93,,209,"66,01",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,28/08/2025,Vente,"343600,00",4,,RUE,6955,D ORSEL,75018,PARIS 18,75,118,,BR,101,,204,,205,,240,,245,,256,,5,2,Appartement,,36,2,,,
,,,,,,,000001,04/09/2025,Vente,"155000,00",4,,RUE,8055,RAVIGNAN,75018,PARIS 18,75,118,,BO,152,,15,"17,28",36,,,,,,,,2,2,Appartement,,16,1,,,
,,,,,,,000001,04/09/2025,Vente,"155000,00",4,,RUE,8055,RAVIGNAN,75018,PARIS 18,75,118,,BO,152,,15,"17,28",36,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,27/08/2025,Vente,"164800,00",98,,RUE,5595,LEPIC,75018,PARIS 18,75,118,,AS,203,,3,"15,54",,,,,,,,,1,2,Appartement,,18,1,,,
,,,,,,,000001,19/09/2025,Vente,"183809,00",182,,BD,9838,DE LA VILLETTE,75019,PARIS 19,75,119,,AT,69,,384,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,19/09/2025,Vente,"183809,00",182,,BD,9838,DE LA VILLETTE,75019,PARIS 19,75,119,,AT,69,,360,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,19/09/2025,Vente,"183809,00",182,,BD,9838,DE LA VILLETTE,75019,PARIS 19,75,119,,AT,69,,146,"23,52",,,,,,,,,1,2,Appartement,,25,1,,,
,,,,,,,000001,02/09/2025,Vente,"179000,00",8,,RUE,1139,BOUCRY,75018,PARIS 18,75,118,,CW,57,,1377,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,02/09/2025,Vente,"179000,00",8,,RUE,1139,BOUCRY,75018,PARIS 18,75,118,,CW,57,,179,"25,81",981,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,02/09/2025,Vente,"179000,00",8,,RUE,1139,BOUCRY,75018,PARIS 18,75,118,,CW,57,,179,"25,81",981,,,,,,,,2,2,Appartement,,27,1,,,
,,,,,,,000001,28/08/2025,Vente,"600320,00",8,,BD,1097,DE BONNE NOUVELLE,75010,PARIS 10,75,110,,AW,88,,19,"52,54",,,,,,,,,1,2,Appartement,,60,2,,,
,,,,,,,000001,28/08/2025,Vente,"600320,00",8,,BD,1097,DE BONNE NOUVELLE,75010,PARIS 10,75,110,,AW,88,,19,"52,54",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,19/09/2025,Vente,"158000,00",9,,RUE,5012,JOSEPH DIJON,75018,PARIS 18,75,118,,BG,108,,54,"27,00",,,,,,,,,1,2,Appartement,,22,2,,,
