Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
,,,,,,,000001,12/12/2023,Vente,"21000,00",15,,RUE,6962,D OSLO,75018,PARIS 18,75,118,,AJ,59,,310,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/12/2023,Vente,"15000,00",67,,RUE,8503,SAINT BLAISE,75020,PARIS 20,75,120,,CZ,21,,191,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,30/11/2023,Vente,"95000,00",43,,RUE,6671,DE NANTES,75019,PARIS 19,75,119,,BH,14,,35,,,,,,,,,,1,2,Appartement,,21,1,,,
,,,,,,,000001,01/12/2023,Vente,"427500,00",176,,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,,CT,116,,1156,,,,,,,,,,1,2,Appartement,,49,2,,,
,,,,,,,000001,01/12/2023,Vente,"427500,00",176,,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,,CT,116,,1343,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,15/11/2023,Vente,"447600,00",61,,RUE,4302,DES GRAVILLIERS,75003,PARIS 03,75,103,,AV,35,,15,"38,74",16,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,15/11/2023,Vente,"447600,00",61,,RUE,4302,DES GRAVILLIERS,75003,PARIS 03,75,103,,AV,35,,15,"38,74",16,,,,,,,,2,2,Appartement,,49,2,,,
,,,,,,,000001,08/12/2023,Vente,"579850,00",22,,PL,6033,DU MARCHE ST HONORE,75001,PARIS 01,75,101,,AZ,85,,27,,5,"42,01",,,,,,,2,2,Appartement,,46,2,,,
,,,,,,,000001,11/12/2023,Vente,"105000,00",14,,RUE,3293,DES ENVIERGES,75020,PARIS 20,75,120,,AC,119,,19,,5,,,,,,,,2,2,Appartement,,14,1,,,
,,,,,,,000001,07/12/2023,Vente,"822000,00",54,,RUE,6980,DE L OURCQ,75019,PARIS 19,75,119,,BH,11,,2,"182,02",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,07/12/2023,Vente,"822000,00",54,,RUE,6980,DE L OURCQ,75019,PARIS 19,75,119,,BH,11,,2,"182,02",,,,,,,,,1,2,Appartement,,192,4,,,
,,,,,,,000001,04/12/2023,Vente,"382000,00",67,,RUE,7484,JEAN-BAPTISTE PIGALLE,75009,PARIS 09,75,109,,AD,60,,334,,,,,,,,,,1,2,Appartement,,32,1,,,
,,,,,,,000001,07/12/2023,Vente,"170000,00",6,,RUE,6223,MAYRAN,75009,PARIS 09,75,109,,BF,11,,19,"7,59",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,07/12/2023,Vente,"170000,00",6,,RUE,6223,MAYRAN,75009,PARIS 09,75,109,,BF,11,,18,"7,29",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/12/2023,Vente,"178000,00",38,,RUE,6149,MARX DORMOY,75018,PARIS 18,75,118,,DD,106,,125,"26,63",,,,,,,,,1,2,Appartement,,25,1,,,
,,,,,,,000001,29/11/2023,Vente,"100,00",30,,RUE,1443,CAMBACERES,75008,PARIS 08,75,108,,BL,36,,51,,,,,,,,,,1,2,Appartement,,22,1,,,
,,,,,,,000001,06/12/2023,Vente,"164500,00",26,,BD,5907,DE MAGENTA,75010,PARIS 10,75,110,,BF,62,,4,"22,28",,,,,,,,,1,2,Appartement,,20,1,,,
,,,,,,,000001,04/12/2023,Vente,"115000,00",28,,RUE,7393,PIAT,75020,PARIS 20,75,120,,AC,23,,133,"16,06",164,,,,,,,,2,2,Appartement,,20,1,,,
,,,,,,,000001,01/12/2023,Vente,"497600,00",47,,RUE,3394,ETIENNE MAREY,75020,PARIS 20,75,120,,BM,45,,11,,,,,,,,,,1,2,Appartement,,45,2,,,
,,,,,,,000001,16/11/2023,Vente,"3500,00",178,,RUE,5995,MARCADET,75018,PARIS 18,75,118,,AW,78,,47,,,,,,,,,,1,2,Appartement,,23,2,,,
,,,,,,,000001,29/11/2023,Vente,"565000,00",18,,RUE,3713,PIERRE FONTAINE,75009,PARIS 09,75,109,,AC,56,,33,,5,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,29/11/2023,Vente,"565000,00",18,,RUE,3713,PIERRE FONTAINE,75009,PARIS 09,75,109,,AC,56,,33,,5,,,,,,,,2,2,Appartement,,49,3,,,
,,,,,,,000001,07/12/2023,Vente,"210000,00",33,,AV,2334,CORENTIN CARIOU,75019,PARIS 19,75,119,,BY,19,,40,,,,,,,,,,1,2,Appartement,,35,2,,,
,,,,,,,000001,08/12/2023,Vente,"18000,00",11,,RUE,8333,DE ROMAINVILLE,75019,PARIS 19,75,119,,DW,62,,26,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,06/12/2023,Vente,"37000,00",28,,BD,1097,DE BONNE NOUVELLE,75010,PARIS 10,75,110,,AV,45,,60,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,27/11/2023,Vente,"10000,00",7,,CITE,8245,RIVERIN,75010,PARIS 10,75,110,,AY,17,,21,,,,,,,,,,1,2,Appartement,,4,1,,,
,,,,,,,000001,28/11/2023,Vente,"200000,00",1,,RUE,9938,WALDECK-ROUSSEAU,75017,PARIS 17,75,117,,AD,11,,4,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,06/12/2023,Vente,"15000,00",16,,CITE,0887,BERGERE,75009,PARIS 09,75,109,,AV,44,,30,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,23/11/2023,Vente,"300000,00",167,,RUE,9191,DU TEMPLE,75003,PARIS 03,75,103,,AE,37,,26,"23,93",,,,,,,,,1,2,Appartement,,24,1,,,
,,,,,,,000001,15/11/2023,Vente,"220000,00",207,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,AG,34,,61,"24,01",,,,,,,,,1,2,Appartement,,25,2,,,
,,,,,,,000001,24/11/2023,Vente,"675000,00",32,,RUE,6242,MEDERIC,75017,PARIS 17,75,117,,BL,29,,91,,,,,,,,,,1,2,Appartement,,45,1,,,
,,,,,,,000001,08/12/2023,Vente,"105000,00",105,,RUE,1614,CAULAINCOURT,75018,PARIS 18,75,118,,AV,112,,122,,,,,,,,,,1,2,Appartement,,7,1,,,
,,,,,,,000001,08/12/2023,Vente,"416000,00",82,,RUE,2921,DOUDEAUVILLE,75018,PARIS 18,75,118,,BU,131,,2175,,5051,,,,,,,,2,2,Appartement,,50,2,,,
,,,,,,,000001,08/12/2023,Vente,"416000,00",82,,RUE,2921,DOUDEAUVILLE,75018,PARIS 18,75,118,,BU,131,,2175,,5051,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,03/08/2023,Vente,"435000,00",24,,RUE,9700,VERON,75018,PARIS 18,75,118,,AS,166,,71,,,,,,,,,,1,2,Appartement,,28,1,,,
,,,,,,,000001,03/08/2023,Vente,"435000,00",38,,AV,5122,JUNOT,75018,PARIS 18,75,118,,AU,11,,116,,37,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,03/08/2023,Vente,"435000,00",38,,AV,5122,JUNOT,75018,PARIS 18,75,118,,AU,11,,116,,37,,,,,,,,2,2,Appartement,,50,2,,,
,,,,,,,000001,28/11/2023,Vente,"503,14",5,,RUE,7422,PIERRE CHAUSSON,75010,PARIS 10,75,110,,BF,6,,81,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,23/11/2023,Echange,"20000,00",145,,RUE,7228,PELLEPORT,75020,PARIS 20,75,120,,AT,21,,413,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000002,23/11/2023,Echange,"15000,00",145,,RUE,7228,PELLEPORT,75020,PARIS 20,75,120,,AT,21,,382,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/12/2023,Vente,"14000,00",112,,RUE,2118,DE CLIGNANCOURT,75018,PARIS 18,75,118,,BV,17,,266,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/12/2023,Vente,"225000,00",10,,RUE,5235,LACROIX,75017,PARIS 17,75,117,,DL,18,,8,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/12/2023,Vente,"225000,00",10,,RUE,5235,LACROIX,75017,PARIS 17,75,117,,DL,18,,8,,,,,,,,,,1,2,Appartement,,21,1,,,
,,,,,,,000001,08/12/2023,Vente,"335000,00",12,,RUE,2864,DU DOCTEUR PAQUELIN,75020,PARIS 20,75,120,,BM,29,,8,,,,,,,,,,1,2,Appartement,,40,2,,,
,,,,,,,000001,21/11/2023,Vente,"71000,00",16,,RUE,5211,LA BRUYERE,75009,PARIS 09,75,109,,AF,115,,134,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,21/11/2023,Vente,"71000,00",16,,RUE,5211,LA BRUYERE,75009,PARIS 09,75,109,,AF,115,,133,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,24/11/2023,Vente,"1350000,00",37,,RUE,9905,VOLTA,75003,PARIS 03,75,103,,AC,13,,134,"109,96",158,,,,,,,,2,2,Appartement,,110,3,,,
,,,,,,,000001,24/11/2023,Vente,"1350000,00",37,,RUE,9905,VOLTA,75003,PARIS 03,75,103,,AC,13,,134,"109,96",158,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,27/11/2023,Vente,"867000,00",10,,RUE,0315,ANDRE ANTOINE,75018,PARIS 18,75,118,,AR,34,,9,"92,70",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,27/11/2023,Vente,"867000,00",10,,RUE,0315,ANDRE ANTOINE,75018,PARIS 18,75,118,,AR,34,,9,"92,70",,,,,,,,,1,2,Appartement,,90,2,,,
,,,,,,,000001,28/11/2023,Vente,"70000,00",24,,RUE,3398,DE L ETOILE,75017,PARIS 17,75,117,,AH,64,,234,"9,24",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,29/11/2023,Vente,"410000,00",8,,RUE,7043,DE PARADIS,75010,PARIS 10,75,110,,AP,60,,57,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,29/11/2023,Vente,"410000,00",8,,RUE,7043,DE PARADIS,75010,PARIS 10,75,110,,AP,60,,49,,50,,,,,,,,2,2,Appartement,,32,2,,,
,,,,,,,000001,24/11/2023,Vente,"540500,00",20,,RUE,9188,DU TELEGRAPHE,75020,PARIS 20,75,120,,AW,63,,23,,64,,,,,,,,2,2,Appartement,,70,3,,,
,,,,,,,000001,24/11/2023,Vente,"540500,00",20,,RUE,9188,DU TELEGRAPHE,75020,PARIS 20,75,120,,AW,63,,56,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,24/11/2023,Vente,"540500,00",20,,RUE,9188,DU TELEGRAPHE,75020,PARIS 20,75,120,,AW,63,,52,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,24/11/2023,Vente,"540500,00",20,,RUE,9188,DU TELEGRAPHE,75020,PARIS 20,75,120,,AW,63,,23,,64,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,05/12/2023,Vente,"196000,00",71,,BD,0662,BARBES,75018,PARIS 18,75,118,,BV,88,,15,,16,,,,,,,,2,2,Appartement,,29,2,,,
,,,,,,,000001,05/12/2023,Vente,"52000,00",3,,RUE,6944,D ORMESSON,75004,PARIS 04,75,104,,AN,77,,26,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,04/12/2023,Vente,"564000,00",2,,PL,6010,MARCEL AYME,75018,PARIS 18,75,118,,AU,64,,25,,53,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,04/12/2023,Vente,"564000,00",2,,PL,6010,MARCEL AYME,75018,PARIS 18,75,118,,AU,64,,25,,53,,,,,,,,2,2,Appartement,,47,2,,,
,,,,,,,000001,01/12/2023,Vente en l'état futur d'achèvement,"1024600,00",21,,RUE,3857,DES FRERES FLAVIEN,75020,PARIS 20,75,120,,BB,49,,46,"101,70",,,,,,,,,1,2,Appartement,,102,5,,,
,,,,,,,000001,17/11/2023,Vente,"465000,00",47,,RUE,0040,D ABOUKIR,75002,PARIS 02,75,102,,AJ,44,,22,"17,52",23,"26,67",,,,,,,2,2,Appartement,,34,2,,,
,,,,,,,000001,27/11/2023,Vente,"250000,00",16,,RUE,0622,BACHAUMONT,75002,PARIS 02,75,102,,AK,21,,29,"27,79",,,,,,,,,1,2,Appartement,,30,1,,,
,,,,,,,000001,07/12/2023,Vente,"15000,00",49,,RUE,7000,PAJOL,75018,PARIS 18,75,118,,DD,39,,445,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,12/12/2023,Vente,"211480,00",4,,RUE,6671,DE NANTES,75019,PARIS 19,75,119,,BH,49,,11,"22,57",,,,,,,,,1,2,Appartement,,24,1,,,
,,,,,,,000001,17/11/2023,Vente,"660000,00",175,,AV,4903,JEAN JAURES,75019,PARIS 19,75,119,,CS,32,,135,,161,"81,87",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,17/11/2023,Vente,"660000,00",175,,AV,4903,JEAN JAURES,75019,PARIS 19,75,119,,CS,32,,252,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,17/11/2023,Vente,"660000,00",175,,AV,4903,JEAN JAURES,75019,PARIS 19,75,119,,CS,32,,135,,161,"81,87",,,,,,,2,2,Appartement,,80,3,,,
,,,,,,,000001,17/11/2023,Vente,"660000,00",175,,AV,4903,JEAN JAURES,75019,PARIS 19,75,119,,CS,32,,251,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,21/11/2023,Vente,"315000,00",19,,RUE,8976,SIMART,75018,PARIS 18,75,118,,BJ,74,,26,"32,06",27,,72,,,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,21/11/2023,Vente,"315000,00",19,,RUE,8976,SIMART,75018,PARIS 18,75,118,,BJ,74,,26,"32,06",27,,72,,,,,,3,2,Appartement,,31,2,,,
,,,,,,,000001,24/11/2023,Vente,"268000,00",14,,RUE,2786,DE LA DHUIS,75020,PARIS 20,75,120,,BM,53,,20,"33,06",,,,,,,,,1,2,Appartement,,29,2,,,
,,,,,,,000001,30/11/2023,Vente,"157000,00",9,,RUE,8267,ROBERT PLANQUETTE,75018,PARIS 18,75,118,,AR,139,,33,"16,05",,,,,,,,,1,2,Appartement,,16,1,,,
,,,,,,,000001,17/11/2023,Vente,"920000,00",36,,RUE,9510,DE TURIN,75008,PARIS 08,75,108,,CD,43,,34,,35,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,17/11/2023,Vente,"920000,00",36,,RUE,9510,DE TURIN,75008,PARIS 08,75,108,,CD,43,,11,"92,91",,,,,,,,,1,2,Appartement,,69,2,,,
,,,,,,,000001,17/11/2023,Vente,"920000,00",36,,RUE,9510,DE TURIN,75008,PARIS 08,75,108,,CD,43,,34,,35,,,,,,,,2,2,Appartement,,31,1,,,
,,,,,,,000001,17/11/2023,Vente,"920000,00",36,,RUE,9510,DE TURIN,75008,PARIS 08,75,108,,CD,43,,11,"92,91",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,22/11/2023,Vente,"320000,00",32,,RUE,5329,LANTIEZ,75017,PARIS 17,75,117,,DN,158,,116,,74,"34,21",,,,,,,2,2,Appartement,,32,2,,,
,,,,,,,000001,22/11/2023,Vente,"320000,00",32,,RUE,5329,LANTIEZ,75017,PARIS 17,75,117,,DN,158,,116,,74,"34,21",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,01/12/2023,Vente,"1000,00",30,,RUE,2994,DUPERRE,75009,PARIS 09,75,109,,AD,24,,32,,,,,,,,,,1,2,Appartement,,23,2,,,
,,,,,,,000001,01/12/2023,Vente,"2800000,00",38,,AV,9933,DE WAGRAM,75008,PARIS 08,75,108,,AX,15,,73,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,01/12/2023,Vente,"2800000,00",38,,AV,9933,DE WAGRAM,75008,PARIS 08,75,108,,AX,15,,72,,9,,,,,,,,2,2,Appartement,,181,7,,,
,,,,,,,000001,01/12/2023,Vente,"2800000,00",38,,AV,9933,DE WAGRAM,75008,PARIS 08,75,108,,AX,15,,72,,9,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,04/12/2023,Vente,"205100,00",5,B,RUE,2049,DU CIRQUE,75008,PARIS 08,75,108,,BJ,39,,24,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,04/12/2023,Vente,"205100,00",5,B,RUE,2049,DU CIRQUE,75008,PARIS 08,75,108,,BJ,39,,53,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,04/12/2023,Vente,"205100,00",5,B,RUE,2049,DU CIRQUE,75008,PARIS 08,75,108,,BJ,39,,38,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,04/12/2023,Vente,"150000,00",23,,RUE,9848,DES VINAIGRIERS,75010,PARIS 10,75,110,,BC,33,,5,"14,34",,,,,,,,,1,2,Appartement,,15,1,,,
,,,,,,,000001,05/12/2023,Vente,"120000,00",13,,RUE,0094,D AGUESSEAU,75008,PARIS 08,75,108,,BN,39,,43,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,05/12/2023,Vente,"120000,00",13,,RUE,0094,D AGUESSEAU,75008,PARIS 08,75,108,,BN,39,,42,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,05/12/2023,Vente,"41200,00",11,,RUE,8673,SAINT-LAZARE,75009,PARIS 09,75,109,,AN,22,,73,,74,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,08/12/2023,Vente,"353195,00",121,,RUE,5976,MANIN,75019,PARIS 19,75,119,,CW,14,,36,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/12/2023,Vente,"353195,00",121,,RUE,5976,MANIN,75019,PARIS 19,75,119,,CW,14,,199,,310,"34,09",,,,,,,2,2,Appartement,,35,1,,,
,,,,,,,000001,08/12/2023,Vente,"353195,00",121,,RUE,5976,MANIN,75019,PARIS 19,75,119,,CW,14,,199,,310,"34,09",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,08/12/2023,Vente,"353195,00",121,,RUE,5976,MANIN,75019,PARIS 19,75,119,,CW,14,,199,,310,"34,09",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,13/12/2023,Vente,"220350,00",1,,RUE,2601,DAVID D ANGERS,75019,PARIS 19,75,119,,DE,1,,16,,37,"25,20",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,13/12/2023,Vente,"220350,00",1,,RUE,2601,DAVID D ANGERS,75019,PARIS 19,75,119,,DE,1,,16,,37,"25,20",,,,,,,2,2,Appartement,,26,2,,,
,,,,,,,000001,11/12/2023,Vente,"209098,00",25,,RUE,7605,DU PONT AUX CHOUX,75003,PARIS 03,75,103,,AL,42,,5,"33,83",,,,,,,,,1,2,Appartement,,36,2,,,
,,,,,,,000001,11/12/2023,Vente,"209098,00",25,,RUE,7605,DU PONT AUX CHOUX,75003,PARIS 03,75,103,,AL,42,,5,"33,83",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/12/2023,Vente,"101000,00",6,,RUE,4483,DES HAUDRIETTES,75003,PARIS 03,75,103,,AR,5,,304,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/12/2023,Vente,"101000,00",6,,RUE,4483,DES HAUDRIETTES,75003,PARIS 03,75,103,,AR,5,,305,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/12/2023,Vente,"101000,00",6,,RUE,4483,DES HAUDRIETTES,75003,PARIS 03,75,103,,AR,5,,403,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,12/12/2023,Vente,"270000,00",69,,RUE,2980,DULONG,75017,PARIS 17,75,117,,CI,48,,39,,,,,,,,,,1,2,Appartement,,26,2,,,
,,,,,,,000001,01/12/2023,Vente,"860000,00",1,,RUE,2410,DE LA COUTELLERIE,75004,PARIS 04,75,104,,AD,34,,22,"59,42",,,,,,,,,1,2,Appartement,,60,3,,,
,,,,,,,000001,01/12/2023,Vente,"860000,00",1,,RUE,2410,DE LA COUTELLERIE,75004,PARIS 04,75,104,,AD,34,,22,"59,42",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,29/11/2023,Vente,"129000,00",4,,RUE,7580,POLONCEAU,75018,PARIS 18,75,118,,CH,70,,23,,8,"15,42",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,29/11/2023,Vente,"129000,00",4,,RUE,7580,POLONCEAU,75018,PARIS 18,75,118,,CH,70,,23,,8,"15,42",,,,,,,2,2,Appartement,,15,1,,,
,,,,,,,000001,15/11/2023,Vente,"318800,00",20,,RUE,6226,MAZAGRAN,75010,PARIS 10,75,110,,AW,105,,37,"26,02",,,,,,,,,1,2,Appartement,,24,2,,,
,,,,,,,000001,15/11/2023,Vente,"318800,00",20,,RUE,6226,MAZAGRAN,75010,PARIS 10,75,110,,AW,105,,37,"26,02",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,04/12/2023,Vente,"10000000,00",24,,RUE,8316,DU ROI DE SICILE,75004,PARIS 04,75,104,,AI,62,,26,"108,64",,,,,,,,,1,4,Local industriel. commercial ou assimilé,,50,0,,,
,,,,,,,000001,04/12/2023,Vente,"10000000,00",24,,RUE,8316,DU ROI DE SICILE,75004,PARIS 04,75,104,,AI,62,,26,"108,64",,,,,,,,,1,2,Appartement,,60,2,,,
,,,,,,,000001,04/12/2023,Vente,"10000000,00",24,,RUE,8316,DU ROI DE SICILE,75004,PARIS 04,75,104,,AI,62,,25,"336,47",,,,,,,,,1,4,Local industriel. commercial ou assimilé,,300,0,,,
,,,,,,,000001,22/11/2023,Vente,"242500,00",16,,PAS,1549,CARDINET,75017,PARIS 17,75,117,,CG,176,,24,,25,,,,,,,,2,4,Local industriel. commercial ou assimilé,,28,0,,,
,,,,,,,000001,04/12/2023,Vente,"293000,00",38,,RUE,8723,SAINT PAUL,75004,PARIS 04,75,104,,AO,160,,107,,,,,,,,,,1,2,Appartement,,24,1,,,
,,,,,,,000001,13/12/2023,Vente,"450000,00",51,,AV,6450,MONTAIGNE,75008,PARIS 08,75,108,,AQ,58,,252,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,13/12/2023,Vente,"450000,00",51,,AV,6450,MONTAIGNE,75008,PARIS 08,75,108,,AQ,58,,252,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,13/12/2023,Vente,"450000,00",10,,RUE,6086,DE MARIGNAN,75008,PARIS 08,75,108,,AQ,58,,253,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,13/12/2023,Vente,"450000,00",51,,AV,6450,MONTAIGNE,75008,PARIS 08,75,108,,AQ,58,,254,,255,,256,,349,,,,4,2,Appartement,,27,3,,,
,,,,,,,000001,13/12/2023,Vente,"450000,00",10,B,RUE,6086,DE MARIGNAN,75008,PARIS 08,75,108,,AQ,58,,515,,517,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,13/12/2023,Vente,"450000,00",51,,AV,6450,MONTAIGNE,75008,PARIS 08,75,108,,AQ,58,,350,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,12/12/2023,Vente,"310000,00",11,,RUE,0952,BICHAT,75010,PARIS 10,75,110,,BI,29,,23,,88,,,,,,,,2,2,Appartement,,28,2,,,
,,,,,,,000001,12/12/2023,Vente,"310000,00",11,,RUE,0952,BICHAT,75010,PARIS 10,75,110,,BI,29,,23,,88,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,07/12/2023,Vente,"206500,00",2,,BD,6946,ORNANO,75018,PARIS 18,75,118,,BV,69,,13,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,07/12/2023,Vente,"206500,00",2,,BD,6946,ORNANO,75018,PARIS 18,75,118,,BV,69,,14,,19,,,,,,,,2,2,Appartement,,18,2,,,
,,,,,,,000001,07/12/2023,Vente,"206500,00",2,,BD,6946,ORNANO,75018,PARIS 18,75,118,,BV,69,,15,,,,,,,,,,1,2,Appartement,,23,2,,,
,,,,,,,000001,29/11/2023,Vente,"180000,00",103,B,BD,0935,BESSIERES,75017,PARIS 17,75,117,,DD,91,,13,"43,39",30,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,29/11/2023,Vente,"180000,00",103,B,BD,0935,BESSIERES,75017,PARIS 17,75,117,,DD,91,,13,"43,39",30,,,,,,,,2,2,Appartement,,47,2,,,
,,,,,,,000001,05/12/2023,Vente,"38000,00",20,,RUE,5976,MANIN,75019,PARIS 19,75,119,,DH,20,,394,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,05/12/2023,Vente,"38000,00",20,,RUE,5976,MANIN,75019,PARIS 19,75,119,,DH,20,,388,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,04/12/2023,Vente,"375000,00",18,,RUE,3029,DURANTIN,75018,PARIS 18,75,118,,AS,132,,7,"28,25",,,,,,,,,1,2,Appartement,,20,1,,,
,,,,,,,000001,04/12/2023,Vente,"375000,00",18,,RUE,3029,DURANTIN,75018,PARIS 18,75,118,,AS,132,,8,"12,73",,,,,,,,,1,2,Appartement,,12,1,,,
,,,,,,,000001,11/12/2023,Vente,"80000,00",3,,RUE,4295,DE GRANGE BATELIERE,75009,PARIS 09,75,109,,AU,56,,254,"17,02",,,,,,,,,1,2,Appartement,,18,1,,,
,,,,,,,000001,11/12/2023,Vente,"80000,00",3,,RUE,4295,DE GRANGE BATELIERE,75009,PARIS 09,75,109,,AU,56,,254,"17,02",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,29/11/2023,Vente,"560000,00",95,,BD,5907,DE MAGENTA,75010,PARIS 10,75,110,,AL,19,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,90,0,,,
,,,,,,,000001,08/12/2023,Vente,"16000,00",221,A,RUE,5240,LA FAYETTE,75010,PARIS 10,75,110,,AF,62,,402,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,13/12/2023,Vente,"635000,00",39,,RUE,8603,SAINT FARGEAU,75020,PARIS 20,75,120,,AW,24,,79,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,13/12/2023,Vente,"635000,00",39,,RUE,8603,SAINT FARGEAU,75020,PARIS 20,75,120,,AW,24,,3,"87,46",,,,,,,,,1,2,Appartement,,88,3,,,
,,,,,,,000001,13/12/2023,Vente,"635000,00",39,,RUE,8603,SAINT FARGEAU,75020,PARIS 20,75,120,,AW,24,,897,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,01/12/2023,Vente,"85000,00",47,,RUE,2268,CONDORCET,75009,PARIS 09,75,109,,BA,35,,16,,,,,,,,,,1,2,Appartement,,10,1,,,
